timestamp,input1_raw,input2_raw
2025-08-23 13:41:09.518,,
2025-08-23 13:41:09.569,,
2025-08-23 13:41:09.619,,
2025-08-23 13:41:09.669,,
2025-08-23 13:41:09.720,,
2025-08-23 13:41:09.770,,
2025-08-23 13:41:09.821,,
2025-08-23 13:41:09.871,,
2025-08-23 13:41:09.921,,
2025-08-23 13:41:09.972,,
2025-08-23 13:41:10.023,,
2025-08-23 13:41:10.073,,
2025-08-23 13:41:10.124,,
2025-08-23 13:41:10.175,,
2025-08-23 13:41:10.225,,
2025-08-23 13:41:10.276,,
2025-08-23 13:41:10.327,,
2025-08-23 13:41:10.377,,
2025-08-23 13:41:10.427,,
2025-08-23 13:41:10.478,,
2025-08-23 13:41:10.528,,
2025-08-23 13:41:10.579,,
2025-08-23 13:41:10.629,,
2025-08-23 13:41:10.680,,
2025-08-23 13:41:10.730,,
2025-08-23 13:41:10.781,,
2025-08-23 13:41:10.831,,
2025-08-23 13:41:10.882,,
2025-08-23 13:41:10.932,,
2025-08-23 13:41:10.982,,
2025-08-23 13:41:11.033,,
2025-08-23 13:41:11.083,,
2025-08-23 13:41:11.134,,
2025-08-23 13:41:11.185,,
2025-08-23 13:41:11.235,,
2025-08-23 13:41:11.286,,
2025-08-23 13:41:11.336,,
2025-08-23 13:41:11.387,,
2025-08-23 13:41:11.437,,
2025-08-23 13:41:11.488,,
2025-08-23 13:41:11.539,,
2025-08-23 13:41:11.589,,
2025-08-23 13:41:11.640,,
2025-08-23 13:41:11.690,,
2025-08-23 13:41:11.741,,
2025-08-23 13:41:11.791,,
2025-08-23 13:41:11.842,,
2025-08-23 13:41:11.893,,
2025-08-23 13:41:11.943,,
2025-08-23 13:41:11.993,,
2025-08-23 13:41:12.044,,
2025-08-23 13:41:12.095,,
2025-08-23 13:41:12.145,,
2025-08-23 13:41:12.196,,
2025-08-23 13:41:12.247,,
2025-08-23 13:41:12.297,,
2025-08-23 13:41:12.348,,
2025-08-23 13:41:12.398,,
2025-08-23 13:41:12.449,,
2025-08-23 13:41:12.499,,
2025-08-23 13:41:12.550,,
2025-08-23 13:41:12.600,,
2025-08-23 13:41:12.651,,
2025-08-23 13:41:12.701,,
2025-08-23 13:41:12.752,,
2025-08-23 13:41:12.802,,
2025-08-23 13:41:12.853,,
2025-08-23 13:41:12.903,,
2025-08-23 13:41:12.954,,
2025-08-23 13:41:13.004,,
2025-08-23 13:41:13.055,,
2025-08-23 13:41:13.106,,
2025-08-23 13:41:13.156,,
2025-08-23 13:41:13.206,,
2025-08-23 13:41:13.257,,
2025-08-23 13:41:13.308,,
2025-08-23 13:41:13.358,,
2025-08-23 13:41:13.409,,
2025-08-23 13:41:13.459,,
2025-08-23 13:41:13.510,,
2025-08-23 13:41:13.560,,
2025-08-23 13:41:13.611,,
2025-08-23 13:41:13.662,,
2025-08-23 13:41:13.712,,
2025-08-23 13:41:13.763,,
2025-08-23 13:41:13.814,,
2025-08-23 13:41:13.864,,
2025-08-23 13:41:13.915,,
2025-08-23 13:41:13.966,,
2025-08-23 13:41:14.017,,
2025-08-23 13:41:14.068,,
2025-08-23 13:41:14.118,,
2025-08-23 13:41:14.170,,
2025-08-23 13:41:14.220,,
2025-08-23 13:41:14.273,,
2025-08-23 13:41:14.323,,
2025-08-23 13:41:14.374,,
2025-08-23 13:41:14.425,,
2025-08-23 13:41:14.476,,
2025-08-23 13:41:15.039,,
2025-08-23 13:41:15.090,,
2025-08-23 13:41:15.141,,
2025-08-23 13:41:15.192,,
2025-08-23 13:41:15.244,,
2025-08-23 13:41:15.295,,
2025-08-23 13:41:15.346,,
2025-08-23 13:41:15.397,,
2025-08-23 13:41:15.448,,
2025-08-23 13:41:15.499,,
2025-08-23 13:41:15.550,,
2025-08-23 13:41:15.601,,
2025-08-23 13:41:15.652,,
2025-08-23 13:41:15.702,,
2025-08-23 13:41:15.765,,
2025-08-23 13:41:15.828,,
2025-08-23 13:41:15.885,,
2025-08-23 13:41:15.935,,
2025-08-23 13:41:15.986,,
2025-08-23 13:41:16.037,,
2025-08-23 13:41:16.087,,
2025-08-23 13:41:16.138,,
2025-08-23 13:41:16.189,,
2025-08-23 13:41:16.240,,
2025-08-23 13:41:16.291,,
2025-08-23 13:41:16.342,,
2025-08-23 13:41:16.393,,
2025-08-23 13:41:16.445,,
2025-08-23 13:41:16.496,,
2025-08-23 13:41:16.546,,
2025-08-23 13:41:16.597,,
2025-08-23 13:41:16.648,,
2025-08-23 13:41:16.698,,
2025-08-23 13:41:16.749,,
2025-08-23 13:41:16.800,,
2025-08-23 13:41:16.851,,
2025-08-23 13:41:16.902,,
2025-08-23 13:41:16.953,,
2025-08-23 13:41:17.004,,
2025-08-23 13:41:17.561,,
2025-08-23 13:41:17.613,,
2025-08-23 13:41:17.663,,
2025-08-23 13:41:17.714,,
2025-08-23 13:41:17.765,,
2025-08-23 13:41:17.815,,
2025-08-23 13:41:17.866,,
2025-08-23 13:41:17.917,,
2025-08-23 13:41:17.968,,
2025-08-23 13:41:18.019,,
2025-08-23 13:41:18.070,,
2025-08-23 13:41:18.121,,
2025-08-23 13:41:18.172,,
2025-08-23 13:41:18.223,,
2025-08-23 13:41:18.273,,
2025-08-23 13:41:18.324,,
2025-08-23 13:41:18.375,,
2025-08-23 13:41:18.426,,
2025-08-23 13:41:18.477,,
