x,y
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.416136471301574,45.210748930310395
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.770834682251623,47.11235510253028
11.532188046033252,47.36710037453877
11.532188046033252,47.36710037453877
11.532188046033252,47.36710037453877
11.465115114226005,47.81589584062307
12.155903161071523,48.504871393639824
12.842988402057308,49.179071892952834
12.842988402057308,49.179071892952834
12.842988402057308,49.179071892952834
12.842988402057308,49.179071892952834
12.752519251496992,49.62374197442441
12.548370515593952,50.50800729875403
13.208395408799817,51.16188318196268
13.087128019680332,51.59915926053912
13.087128019680332,51.59915926053912
13.087128019680332,51.59915926053912
12.958247580322961,52.0342523320883
12.821793348958032,52.467029863045774
12.821793348958032,52.467029863045774
12.677806890866279,52.89736002518322
12.677806890866279,52.89736002518322
12.52633206571766,53.32511173576453
13.303600942848902,53.52612713516323
14.084259640615828,53.71354670658821
14.084259640615828,53.71354670658821
14.084259640615828,53.71354670658821
14.084259640615828,53.71354670658821
14.084259640615828,53.71354670658821
13.585377689945657,54.98003232084194
13.40443339888983,55.39617570009163
13.216253963135108,55.80909778537901
13.216253963135108,55.80909778537901
13.216253963135108,55.80909778537901
13.216253963135108,55.80909778537901
13.216253963135108,55.80909778537901
13.02089670396055,56.21867279663684
13.02089670396055,56.21867279663684
12.818421129079775,56.62477597334904
12.818421129079775,56.62477597334904
12.818421129079775,56.62477597334904
12.392363885806498,57.426073106525585
12.392363885806498,57.426073106525585
12.392363885806498,57.426073106525585
12.392363885806498,57.426073106525585
12.168911998577615,57.82102298012082
11.701502000249283,58.59892385018415
11.701502000249283,58.59892385018415
11.701502000249283,58.59892385018415
11.701502000249283,58.59892385018415
11.701502000249283,58.59892385018415
11.207228386613293,59.360038470360244
11.207228386613293,59.360038470360244
11.207228386613293,59.360038470360244
11.207228386613293,59.360038470360244
11.207228386613293,59.360038470360244
11.207228386613293,59.360038470360244
11.207228386613293,59.360038470360244
10.416774761411821,60.46821358207408
10.416774761411821,60.46821358207408
10.416774761411821,60.46821358207408
10.416774761411821,60.46821358207408
10.416774761411821,60.46821358207408
10.140531093956978,60.82822133858794
9.85804649806345,61.1833531474166
9.569407021275635,61.53350083197084
9.569407021275635,61.53350083197084
9.569407021275635,61.53350083197084
9.274700585974282,61.87855773387401
9.274700585974282,61.87855773387401
9.274700585974282,61.87855773387401
8.667447742280642,62.55298034174578
8.355086308987138,62.882140612054755
8.355086308987138,62.882140612054755
8.355086308987138,62.882140612054755
8.355086308987138,62.882140612054755
8.355086308987138,62.882140612054755
8.037027811032447,63.20579929097106
7.713369132116137,63.52385778892575
7.384208861807169,63.836219222219256
7.384208861807169,63.836219222219256
7.384208861807169,63.836219222219256
7.384208861807169,63.836219222219256
7.384208861807169,63.836219222219256
7.384208861807169,63.836219222219256
7.384208861807169,63.836219222219256
7.384208861807169,63.836219222219256
6.7097862539353965,64.4434720659129
6.7097862539353965,64.4434720659129
5.584070654265307,64.55075892978927
4.806801777134066,64.34974353039057
4.033159484268069,64.1351935342561
3.263379434604138,63.90717429539306
2.4976961106024476,63.665755270670495
2.4976961106024476,63.665755270670495
2.1475484260481963,63.95439474745831
2.1475484260481963,63.95439474745831
2.1475484260481963,63.95439474745831
2.1475484260481963,63.95439474745831
2.1475484260481963,63.95439474745831
2.1475484260481963,63.95439474745831
1.3861950622665677,63.69964947544982
1.3861950622665677,63.69964947544982
0.6294035743150133,63.43165555403303
0.6294035743150133,63.43165555403303
0.6294035743150133,63.43165555403303
0.6294035743150133,63.43165555403303
-0.12259551178803818,63.150494616752525
-0.12259551178803818,63.150494616752525
-0.12259551178803818,63.150494616752525
-0.12259551178803818,63.150494616752525
-0.12259551178803818,63.150494616752525
-0.86957312983618,62.85625230795346
-2.3475554141910386,62.22888604944088
-2.3475554141910386,62.22888604944088
-2.3475554141910386,62.22888604944088
-2.3475554141910386,62.22888604944088
-2.3475554141910386,62.22888604944088
-2.3475554141910386,62.22888604944088
-3.0781098727763947,61.895953201567146
-3.0781098727763947,61.895953201567146
-3.0781098727763947,61.895953201567146
-3.0781098727763947,61.895953201567146
-2.7279621882221434,61.60731372477933
-2.38290528631898,61.31260728947798
-2.38290528631898,61.31260728947798
-3.1075379985443767,60.966975215553745
-3.826028234265962,60.60874919845699
-3.826028234265962,60.60874919845699
-3.826028234265962,60.60874919845699
-3.15160562639419,60.001496354763354
-3.15160562639419,60.001496354763354
-3.15160562639419,60.001496354763354
-3.15160562639419,60.001496354763354
-3.534574256217052,59.318424080315566
-3.534574256217052,59.318424080315566
-3.534574256217052,59.318424080315566
-3.534574256217052,59.318424080315566
-4.240124899397575,58.93534133721714
-5.6306338139285685,58.1325306411021
-5.6306338139285685,58.1325306411021
-4.988916637057567,57.490813464231096
-4.676555203764064,57.161653193922135
-4.676555203764064,57.161653193922135
-4.676555203764064,57.161653193922135
-4.676555203764064,57.161653193922135
-5.054520692315169,56.40760818852591
-4.459130633633993,55.72269027504562
-4.459130633633993,55.72269027504562
-4.459130633633993,55.72269027504562
-4.459130633633993,55.72269027504562
-4.459130633633993,55.72269027504562
-4.170491156846179,55.37254259049137
-3.8880065609526504,55.01741078166271
-3.8880065609526504,55.01741078166271
-3.3418443009787886,54.2926289827999
-4.018953756942615,53.861262685093806
-4.018953756942615,53.861262685093806
-4.018953756942615,53.861262685093806
-4.688431705905714,53.41814489713622
-4.424920408140558,53.04871568265912
-4.424920408140558,53.04871568265912
-4.167896673223261,52.674743827771344
-3.673623059587271,51.91362920759525
-3.673623059587271,51.91362920759525
-3.673623059587271,51.91362920759525
-3.4365237413994265,51.52671828519333
-2.766236145322246,50.34198896996509
-2.766236145322246,50.34198896996509
-2.766236145322246,50.34198896996509
-2.766236145322246,50.34198896996509
-2.556703930756779,49.93948133076014
-2.1588710967014464,49.12380314279011
-2.1588710967014464,49.12380314279011
-2.1588710967014464,49.12380314279011
-1.9706916609467235,48.71088105750273
-1.7897473698908968,48.29473767825304
-1.616093340917871,47.875499766345634
-1.616093340917871,47.875499766345634
-1.616093340917871,47.875499766345634
-1.616093340917871,47.875499766345634
-1.616093340917871,47.875499766345634
-1.2908654192207258,47.02825206399931
-1.1393905940721076,46.600500353418
-1.1393905940721076,46.600500353418
-0.7300694652580546,45.3022995887739
-0.60880207613857,44.86502351019746
-0.60880207613857,44.86502351019746
-0.60880207613857,44.86502351019746
-0.60880207613857,44.86502351019746
-0.60880207613857,44.86502351019746
0.06067587282452891,45.30814129815504
0.7377853287883553,45.739507595861134
2.1140714835157866,46.56646374674972
2.1140714835157866,46.56646374674972
2.1140714835157866,46.56646374674972
2.3336216844161264,45.68589598702467
2.3336216844161264,45.68589598702467
2.3336216844161264,45.68589598702467
2.3336216844161264,45.68589598702467
2.6050015783174203,44.35202119342437
2.6050015783174203,44.35202119342437
2.6050015783174203,44.35202119342437
2.6050015783174203,44.35202119342437
4.009309690166429,45.130441890850825
5.439928826019845,45.859378749101865
5.439928826019845,45.859378749101865
5.439928826019845,45.859378749101865
5.514824103176018,45.41182222080768
5.581897034983264,44.96302675472338
5.581897034983264,44.96302675472338
5.581897034983264,44.96302675472338
5.641127190376807,44.51312905829551
6.365759902602203,44.85876113221974
6.365759902602203,44.85876113221974
7.832568032167774,45.51182618734609
7.832568032167774,45.51182618734609
7.832568032167774,45.51182618734609
7.832568032167774,45.51182618734609
8.574296645542418,45.819060238606056
8.574296645542418,45.819060238606056
8.574296645542418,45.819060238606056
8.625665982443152,45.368197355031214
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
9.451739627671618,44.75836793621854
