THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,0,0,1000,32256,110,1000,29269,250,133,9/8/2025 3:42:06 PM,2
1000,0,0,1000,32257,110,1000,29257,250,131,9/8/2025 3:42:07 PM,2
1000,0,0,1000,32257,110,1000,29285,250,129,9/8/2025 3:42:07 PM,2
1000,0,0,1000,32257,110,1000,29281,250,129,9/8/2025 3:42:07 PM,2
1000,0,0,1000,32258,110,1000,29271,250,128,9/8/2025 3:42:07 PM,2
1000,0,0,1000,32257,110,1000,29270,250,128,9/8/2025 3:42:07 PM,2
1000,0,0,1000,32256,110,1000,29267,250,129,9/8/2025 3:42:08 PM,2
1000,0,0,1000,32256,110,1000,29268,250,130,9/8/2025 3:42:08 PM,2
1000,0,0,1000,32256,110,1000,29275,250,131,9/8/2025 3:42:08 PM,2
1000,0,0,1000,32257,110,1000,29270,250,133,9/8/2025 3:42:08 PM,2
1000,0,0,1000,32258,110,1000,29277,250,136,9/8/2025 3:42:09 PM,2
1000,0,1,1000,31993,110,1000,29240,250,138,9/8/2025 3:42:09 PM,2
1000,0,1,1000,31989,110,1000,28824,250,141,9/8/2025 3:42:09 PM,2
1000,0,2,1000,31973,110,1000,28760,250,145,9/8/2025 3:42:09 PM,2
1000,0,2,1000,31962,110,1000,29303,250,149,9/8/2025 3:42:09 PM,2
1000,0,2,1000,32256,110,1000,28827,250,153,9/8/2025 3:42:10 PM,2
1000,0,3,1000,32256,110,1000,28837,250,134,9/8/2025 3:42:10 PM,2
1000,0,4,1000,31985,110,1000,29341,250,140,9/8/2025 3:42:10 PM,2
1000,0,4,1000,31990,109,1000,29297,250,136,9/8/2025 3:42:10 PM,2
1000,0,5,1000,31949,108,1000,26681,249,110,9/8/2025 3:42:10 PM,2
1000,0,6,1000,31951,108,1000,26641,249,111,9/8/2025 3:42:11 PM,2
1000,0,6,1000,31991,107,1000,27203,249,115,9/8/2025 3:42:11 PM,2
1000,0,7,1000,31996,107,1000,26875,250,93,9/8/2025 3:42:11 PM,2
1000,0,7,1000,31997,107,1000,28778,250,97,9/8/2025 3:42:11 PM,2
1000,0,8,1000,31993,107,1000,28827,250,101,9/8/2025 3:42:11 PM,2
1000,0,9,1000,31992,106,1000,29286,250,107,9/8/2025 3:42:12 PM,2
1000,0,9,1000,31978,106,1000,27364,250,110,9/8/2025 3:42:12 PM,2
1000,0,10,1000,31978,106,1000,28800,250,89,9/8/2025 3:42:12 PM,2
1000,0,11,1000,31995,106,1000,29286,250,93,9/8/2025 3:42:12 PM,2
1000,0,11,1000,31996,106,1000,29899,250,98,9/8/2025 3:42:12 PM,2
1000,0,11,1000,31999,106,1000,29718,250,102,9/8/2025 3:42:13 PM,2
1000,0,11,1000,32257,106,1000,29722,250,107,9/8/2025 3:42:13 PM,2
1000,0,11,1000,32257,106,1000,30455,250,112,9/8/2025 3:42:13 PM,2
1000,0,12,1000,31982,106,1000,30440,250,93,9/8/2025 3:42:13 PM,2
1000,0,13,1000,31983,106,1000,29908,250,98,9/8/2025 3:42:14 PM,2
1000,0,13,1000,31996,106,1000,30285,250,105,9/8/2025 3:42:14 PM,2
1000,0,13,1000,32257,106,1000,30349,250,111,9/8/2025 3:42:14 PM,2
1000,0,13,1000,32257,106,1000,30335,250,116,9/8/2025 3:42:14 PM,2
1000,0,13,1000,32257,106,1000,30344,250,123,9/8/2025 3:42:14 PM,2
1000,0,13,1000,32256,106,1000,30334,250,130,9/8/2025 3:42:15 PM,2
1000,0,14,1000,31997,106,1000,29912,250,112,9/8/2025 3:42:15 PM,2
1000,0,15,1000,31998,106,1000,30215,250,119,9/8/2025 3:42:15 PM,2
1000,0,15,1000,31998,106,1000,30361,250,125,9/8/2025 3:42:15 PM,2
1000,0,15,1000,32256,105,1000,30437,250,125,9/8/2025 3:42:16 PM,2
1000,0,15,1000,32256,105,1000,27805,250,131,9/8/2025 3:42:16 PM,2
1000,0,16,1000,31999,105,1000,28817,250,138,9/8/2025 3:42:16 PM,2
1000,0,16,1000,31986,105,1000,29185,250,144,9/8/2025 3:42:16 PM,2
1000,0,17,1000,31977,105,1000,29855,249,126,9/8/2025 3:42:16 PM,2
1000,0,18,1000,31995,105,1000,26786,249,132,9/8/2025 3:42:17 PM,2
1000,0,18,1000,31994,104,1000,28785,250,135,9/8/2025 3:42:17 PM,2
1000,0,19,1000,31982,104,1000,27682,250,116,9/8/2025 3:42:17 PM,2
1000,0,20,1000,31983,104,1000,28888,250,123,9/8/2025 3:42:17 PM,2
1000,0,20,1000,31992,103,1000,29898,250,129,9/8/2025 3:42:18 PM,2
1000,0,20,1000,31998,103,1000,28318,250,135,9/8/2025 3:42:18 PM,2
1000,0,21,1000,32256,103,1000,28791,250,117,9/8/2025 3:42:18 PM,2
1000,0,22,1000,31998,103,1000,29283,250,123,9/8/2025 3:42:18 PM,2
1000,0,22,1000,31992,103,1000,30352,250,130,9/8/2025 3:42:18 PM,2
1000,0,22,1000,31982,103,1000,31245,250,136,9/8/2025 3:42:19 PM,2
1000,0,23,1000,31999,103,1000,31371,250,143,9/8/2025 3:42:19 PM,2
1000,0,24,1000,31974,103,1000,31776,249,125,9/8/2025 3:42:19 PM,2
1000,0,25,1000,31982,103,1000,32298,249,131,9/8/2025 3:42:19 PM,2
1000,0,25,1000,31990,103,1000,31796,249,138,9/8/2025 3:42:20 PM,2
1000,0,26,1000,31971,103,1000,31934,250,119,9/8/2025 3:42:20 PM,2
1000,0,27,1000,31958,103,1000,32292,250,126,9/8/2025 3:42:20 PM,2
1000,0,27,1000,31974,103,1000,32469,250,132,9/8/2025 3:42:20 PM,2
1000,0,27,1000,31995,103,1000,32448,250,139,9/8/2025 3:42:20 PM,2
1000,0,28,1000,31997,103,1000,27678,250,120,9/8/2025 3:42:21 PM,2
1000,0,29,1000,31995,103,1000,28675,250,126,9/8/2025 3:42:21 PM,2
1000,0,29,1000,31995,103,1000,31463,250,133,9/8/2025 3:42:21 PM,2
1000,0,30,1000,31990,103,1000,32306,250,114,9/8/2025 3:42:21 PM,2
1000,0,31,1000,31975,103,1000,32318,250,121,9/8/2025 3:42:22 PM,2
1000,0,31,1000,31969,103,1000,33011,250,127,9/8/2025 3:42:22 PM,2
1000,0,32,1000,31995,103,1000,33504,250,108,9/8/2025 3:42:22 PM,2
1000,0,32,1000,31990,103,1000,32881,250,114,9/8/2025 3:42:22 PM,2
1000,0,32,1000,32256,103,1000,32852,250,120,9/8/2025 3:42:22 PM,2
1000,0,33,1000,32256,103,1000,32812,250,126,9/8/2025 3:42:23 PM,2
1000,0,33,1000,31959,103,1000,32917,250,132,9/8/2025 3:42:23 PM,2
1000,0,34,1000,31972,103,1000,33288,250,138,9/8/2025 3:42:23 PM,2
1000,0,34,1000,31994,103,1000,33319,250,144,9/8/2025 3:42:23 PM,2
1000,0,34,1000,32257,103,1000,33014,250,150,9/8/2025 3:42:24 PM,2
1000,0,35,1000,32258,103,1000,32997,249,130,9/8/2025 3:42:24 PM,2
1000,0,35,1000,31993,103,1000,33288,249,137,9/8/2025 3:42:24 PM,2
1000,0,36,1000,31997,103,1000,33355,249,142,9/8/2025 3:42:24 PM,2
1000,0,37,1000,31995,103,1000,33377,249,123,9/8/2025 3:42:25 PM,2
1000,0,37,1000,31986,103,1000,33388,249,130,9/8/2025 3:42:25 PM,2
1000,0,37,1000,31958,103,1000,33394,249,136,9/8/2025 3:42:25 PM,2
1000,0,38,1000,31997,103,1000,33398,249,142,9/8/2025 3:42:25 PM,2
1000,0,39,1000,31988,103,1000,33399,250,118,9/8/2025 3:42:25 PM,2
