THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,1,1234,50.6029768504167,4224,0,328.989928337166,4224,249,82,8/10/2025 8:33:58 PM,0
1000,2,1234,50.6029768504167,4192,0,328.989928337166,4192,249,78,8/10/2025 8:33:58 PM,0
1000,3,1234,50.6029768504167,4192,0,328.989928337166,4160,249,75,8/10/2025 8:33:58 PM,0
1000,4,1234,50.6029768504167,4160,0,328.989928337166,4160,249,73,8/10/2025 8:33:59 PM,0
1000,5,1234,50.6029768504167,4128,0,328.989928337166,4128,249,72,8/10/2025 8:33:59 PM,0
1000,6,1234,50.6029768504167,4128,0,328.989928337166,4128,249,71,8/10/2025 8:33:59 PM,0
1000,7,1234,50.6029768504167,4096,0,328.989928337166,4096,249,71,8/10/2025 8:33:59 PM,0
1000,8,1234,50.6029768504167,4096,0,328.989928337166,3808,249,72,8/10/2025 8:34:00 PM,0
1000,9,1234,50.6029768504167,3808,0,328.989928337166,3808,249,73,8/10/2025 8:34:00 PM,0
1000,10,1234,50.6029768504167,3776,0,328.989928337166,3776,249,75,8/10/2025 8:34:00 PM,0
1000,10,1234,50.6029768504167,3776,0,328.989928337166,3744,249,78,8/10/2025 8:34:00 PM,0
1000,10,1234,50.6029768504167,3744,0,328.989928337166,3744,249,82,8/10/2025 8:34:00 PM,0
1000,10,1234,50.6029768504167,3712,0,328.989928337166,3712,249,86,8/10/2025 8:34:01 PM,0
1000,10,1234,50.6029768504167,3680,0,328.989928337166,3680,249,90,8/10/2025 8:34:01 PM,0
1000,10,1234,50.6029768504167,3680,0,328.989928337166,3680,249,95,8/10/2025 8:34:01 PM,0
1000,10,1234,50.6029768504167,3648,0,328.989928337166,3648,249,99,8/10/2025 8:34:01 PM,0
1000,10,1234,50.6029768504167,3648,0,328.989928337166,3616,249,105,8/10/2025 8:34:01 PM,0
1000,10,1234,50.6029768504167,3616,0,328.989928337166,3616,249,110,8/10/2025 8:34:02 PM,0
1000,10,1234,50.6029768504167,3584,0,328.989928337166,3584,249,116,8/10/2025 8:34:02 PM,0
1000,10,1234,50.6029768504167,3584,0,328.989928337166,3584,249,122,8/10/2025 8:34:02 PM,0
1000,10,1234,50.6029768504167,3296,0,328.989928337166,3296,249,128,8/10/2025 8:34:02 PM,0
1000,10,1234,50.6029768504167,3264,0,328.989928337166,3264,249,134,8/10/2025 8:34:02 PM,0
1000,10,1234,50.6029768504167,3264,0,328.989928337166,3264,249,140,8/10/2025 8:34:03 PM,0
1000,10,1234,50.6029768504167,3232,0,328.989928337166,3232,249,146,8/10/2025 8:34:03 PM,0
1000,10,1234,50.6029768504167,3200,0,328.989928337166,3200,249,153,8/10/2025 8:34:03 PM,0
1000,10,1234,50.6029768504167,3200,0,328.989928337166,3200,249,159,8/10/2025 8:34:03 PM,0
1000,10,1234,50.6029768504167,3168,0,328.989928337166,3168,249,165,8/10/2025 8:34:03 PM,0
1000,10,1234,50.6029768504167,3136,0,328.989928337166,3136,249,173,8/10/2025 8:34:04 PM,0
1000,10,1234,50.6029768504167,3136,0,328.989928337166,3136,249,179,8/10/2025 8:34:04 PM,0
1000,10,1234,50.6029768504167,3104,0,328.989928337166,3104,249,185,8/10/2025 8:34:04 PM,0
1000,10,1234,50.6029768504167,3104,0,328.989928337166,3072,249,192,8/10/2025 8:34:04 PM,0
1000,10,1234,50.6029768504167,3072,0,328.989928337166,3072,249,198,8/10/2025 8:34:04 PM,0
1000,10,1234,50.6029768504167,2784,0,328.989928337166,2784,249,205,8/10/2025 8:34:05 PM,0
1000,10,1234,50.6029768504167,2784,0,328.989928337166,2752,249,211,8/10/2025 8:34:05 PM,0
1000,10,1234,50.6029768504167,2752,0,328.989928337166,2752,249,218,8/10/2025 8:34:05 PM,0
1000,10,1234,50.6029768504167,2720,0,328.989928337166,2720,249,225,8/10/2025 8:34:05 PM,0
1000,10,1234,50.6029768504167,2720,0,328.989928337166,2688,249,231,8/10/2025 8:34:05 PM,0
1000,10,1234,50.6029768504167,2688,0,328.989928337166,2688,249,237,8/10/2025 8:34:06 PM,0
1000,10,1234,50.6029768504167,2656,0,328.989928337166,2656,249,244,8/10/2025 8:34:06 PM,0
1000,10,1234,50.6029768504167,2656,0,328.989928337166,2624,249,250,8/10/2025 8:34:06 PM,0
1000,10,1234,50.6029768504167,2624,0,328.989928337166,2624,249,256,8/10/2025 8:34:06 PM,0
1000,10,1234,50.6029768504167,2592,0,328.989928337166,2592,249,263,8/10/2025 8:34:07 PM,0
1000,10,1234,50.6029768504167,2592,0,328.989928337166,2560,249,270,8/10/2025 8:34:07 PM,0
1000,10,1234,50.6029768504167,2560,0,328.989928337166,2560,249,276,8/10/2025 8:34:07 PM,0
1000,10,1234,50.6029768504167,2272,0,328.989928337166,2272,249,282,8/10/2025 8:34:07 PM,0
1000,10,1234,50.6029768504167,2272,0,328.989928337166,2240,249,289,8/10/2025 8:34:07 PM,0
1000,10,1234,50.6029768504167,2240,0,328.989928337166,2240,249,295,8/10/2025 8:34:08 PM,0
1000,10,1234,50.6029768504167,2208,0,328.989928337166,2208,249,301,8/10/2025 8:34:08 PM,0
1000,10,1234,50.6029768504167,2208,0,328.989928337166,2176,249,307,8/10/2025 8:34:08 PM,0
1000,10,1234,50.6029768504167,2176,0,328.989928337166,2176,249,313,8/10/2025 8:34:08 PM,0
1000,10,1234,50.6029768504167,2144,0,328.989928337166,2144,249,319,8/10/2025 8:34:08 PM,0
1000,10,1234,50.6029768504167,2144,0,328.989928337166,2112,249,326,8/10/2025 8:34:09 PM,0
1000,10,1234,50.6029768504167,2112,0,328.989928337166,2112,249,331,8/10/2025 8:34:09 PM,0
1000,10,1234,50.6029768504167,2080,0,328.989928337166,2080,249,337,8/10/2025 8:34:09 PM,0
1000,10,1234,50.6029768504167,2080,0,328.989928337166,2048,249,343,8/10/2025 8:34:09 PM,0
1000,10,1234,50.6029768504167,2048,0,328.989928337166,2048,249,348,8/10/2025 8:34:09 PM,0
1000,10,1234,50.6029768504167,1760,0,328.989928337166,1760,249,355,8/10/2025 8:34:10 PM,0
1000,10,1234,50.6029768504167,1760,0,328.989928337166,1728,249,360,8/10/2025 8:34:10 PM,0
1000,10,1234,50.6029768504167,1728,0,328.989928337166,1728,249,366,8/10/2025 8:34:10 PM,0
1000,10,1234,50.6029768504167,1696,0,328.989928337166,1696,249,372,8/10/2025 8:34:10 PM,0
1000,10,1234,50.6029768504167,1696,0,328.989928337166,1696,249,377,8/10/2025 8:34:10 PM,0
1000,10,1234,50.6029768504167,1664,0,328.989928337166,1664,249,383,8/10/2025 8:34:11 PM,0
1000,10,1234,50.6029768504167,1632,0,328.989928337166,1632,249,388,8/10/2025 8:34:11 PM,0
1000,10,1234,50.6029768504167,1632,0,328.989928337166,1632,249,394,8/10/2025 8:34:11 PM,0
1000,10,1234,50.6029768504167,1600,0,328.989928337166,1600,249,398,8/10/2025 8:34:11 PM,0
