THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,5,0,31999,110,0,34029,250,74,8/27/2025 3:56:50 PM,8
0,2,5,0,31997,110,0,34007,250,68,8/27/2025 3:56:50 PM,8
0,3,5,0,31997,110,0,34000,250,62,8/27/2025 3:56:50 PM,8
0,4,5,0,31999,110,0,34357,250,55,8/27/2025 3:56:51 PM,8
0,5,5,0,31998,110,0,34478,250,50,8/27/2025 3:56:51 PM,8
0,6,5,0,31998,110,0,33849,250,44,8/27/2025 3:56:51 PM,8
0,7,5,0,31996,110,0,34397,250,39,8/27/2025 3:56:51 PM,8
0,8,5,0,31998,110,0,33909,250,35,8/27/2025 3:56:51 PM,8
0,9,5,0,31997,110,0,36896,250,31,8/27/2025 3:56:52 PM,8
0,10,5,0,31997,110,0,37082,250,29,8/27/2025 3:56:52 PM,8
0,11,5,0,32256,110,0,37979,250,28,8/27/2025 3:56:52 PM,8
0,12,6,0,31999,110,0,50748,250,29,8/27/2025 3:56:52 PM,8
0,13,6,0,31997,109,0,52307,249,37,8/27/2025 3:56:52 PM,8
0,14,6,0,31997,108,0,53900,250,51,8/27/2025 3:56:53 PM,8
0,15,6,0,31996,107,0,54881,250,49,8/27/2025 3:56:53 PM,8
0,16,6,0,31996,107,0,52241,250,47,8/27/2025 3:56:53 PM,8
0,17,6,0,31997,107,0,49202,250,46,8/27/2025 3:56:53 PM,8
0,18,9,0,31999,107,0,45736,250,45,8/27/2025 3:56:53 PM,8
0,19,10,0,31998,107,0,42145,249,35,8/27/2025 3:56:54 PM,8
0,20,10,0,31998,107,0,41491,249,29,8/27/2025 3:56:54 PM,8
0,21,10,0,31998,107,0,43170,249,24,8/27/2025 3:56:54 PM,8
0,22,10,0,31999,107,0,49877,249,19,8/27/2025 3:56:54 PM,8
0,23,10,0,31999,107,0,52301,249,16,8/27/2025 3:56:54 PM,8
0,24,10,0,31998,106,0,56964,250,35,8/27/2025 3:56:55 PM,8
0,25,10,0,31997,106,0,56048,250,32,8/27/2025 3:56:55 PM,8
0,26,12,0,31997,106,0,56023,250,22,8/27/2025 3:56:55 PM,8
0,27,13,0,31997,106,0,51234,250,17,8/27/2025 3:56:55 PM,8
0,28,13,0,31997,106,0,47141,250,13,8/27/2025 3:56:55 PM,8
0,29,15,0,31998,106,0,44130,250,16,8/27/2025 3:56:56 PM,8
0,30,16,0,31998,106,0,41131,250,35,8/27/2025 3:56:56 PM,8
0,31,16,0,31997,106,0,39461,250,31,8/27/2025 3:56:56 PM,8
0,32,16,0,31999,106,0,38948,250,26,8/27/2025 3:56:56 PM,8
0,33,16,0,31997,106,0,45625,250,23,8/27/2025 3:56:56 PM,8
0,34,16,0,31998,106,0,54491,250,21,8/27/2025 3:56:57 PM,8
0,35,16,0,31999,106,0,57033,250,21,8/27/2025 3:56:57 PM,8
0,36,16,0,31997,104,0,57019,249,33,8/27/2025 3:56:57 PM,8
0,37,16,0,31998,104,0,53420,249,33,8/27/2025 3:56:57 PM,8
0,38,16,0,31998,104,0,49255,249,36,8/27/2025 3:56:57 PM,8
