THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,0,0,0,31998,107,0,33473,249,140,8/27/2025 3:50:17 PM,1
0,0,0,0,31997,107,0,33523,249,133,8/27/2025 3:50:17 PM,1
0,0,0,0,31999,107,0,33506,249,128,8/27/2025 3:50:17 PM,1
0,0,0,0,31999,107,0,33458,249,123,8/27/2025 3:50:18 PM,1
0,0,0,0,31998,107,0,33891,249,119,8/27/2025 3:50:18 PM,1
0,0,0,0,31999,107,0,33864,249,114,8/27/2025 3:50:18 PM,1
0,0,0,0,31997,107,0,32882,249,109,8/27/2025 3:50:18 PM,1
0,0,2,0,31998,107,0,31863,249,106,8/27/2025 3:50:18 PM,1
0,0,4,0,31999,107,0,33488,250,85,8/27/2025 3:50:19 PM,1
0,1,4,0,31998,107,0,34496,250,82,8/27/2025 3:50:19 PM,1
0,2,4,0,31998,107,0,35551,250,77,8/27/2025 3:50:19 PM,1
0,3,4,0,32256,107,0,36054,250,74,8/27/2025 3:50:19 PM,1
0,4,4,0,31999,107,0,36973,250,72,8/27/2025 3:50:20 PM,1
0,5,4,0,31996,107,0,41124,250,70,8/27/2025 3:50:20 PM,1
0,6,4,0,31998,107,0,47244,250,69,8/27/2025 3:50:20 PM,1
0,7,4,0,31997,106,0,52388,250,82,8/27/2025 3:50:20 PM,1
0,8,4,0,31998,106,0,54939,250,81,8/27/2025 3:50:20 PM,1
0,8,4,0,31998,105,0,58917,250,95,8/27/2025 3:50:21 PM,1
0,8,4,0,31996,104,0,56404,250,111,8/27/2025 3:50:21 PM,1
0,8,4,0,31998,104,0,49688,250,108,8/27/2025 3:50:21 PM,1
0,8,4,0,31997,104,0,49807,250,107,8/27/2025 3:50:21 PM,1
0,8,4,0,31999,103,0,50322,250,123,8/27/2025 3:50:21 PM,1
0,8,4,0,31998,103,0,51715,250,122,8/27/2025 3:50:22 PM,1
0,8,4,0,31997,103,0,51727,250,121,8/27/2025 3:50:22 PM,1
0,8,4,0,31999,102,0,54945,249,138,8/27/2025 3:50:22 PM,1
0,8,4,0,31998,101,0,54962,250,155,8/27/2025 3:50:22 PM,1
0,8,4,0,31999,101,0,55915,250,154,8/27/2025 3:50:22 PM,1
0,8,4,0,31999,101,0,52345,250,154,8/27/2025 3:50:23 PM,1
0,8,4,0,31998,101,0,50306,250,153,8/27/2025 3:50:23 PM,1
0,8,5,0,31998,101,0,44046,250,154,8/27/2025 3:50:23 PM,1
0,8,6,0,31997,101,0,38918,250,135,8/27/2025 3:50:23 PM,1
0,8,9,0,31997,101,0,35365,250,119,8/27/2025 3:50:23 PM,1
0,8,10,0,31999,101,0,34547,250,119,8/27/2025 3:50:24 PM,1
0,8,12,0,31997,101,0,34405,249,103,8/27/2025 3:50:24 PM,1
0,8,12,0,31999,101,0,34013,249,103,8/27/2025 3:50:24 PM,1
0,8,12,0,31999,101,0,33968,249,104,8/27/2025 3:50:24 PM,1
0,8,13,0,31999,101,0,33968,249,88,8/27/2025 3:50:24 PM,1
0,8,14,0,31998,101,0,33855,249,89,8/27/2025 3:50:25 PM,1
0,8,14,0,32256,101,0,32795,249,89,8/27/2025 3:50:25 PM,1
0,8,15,0,31999,101,0,32769,249,97,8/27/2025 3:50:25 PM,1
0,8,15,0,31999,101,0,31938,249,97,8/27/2025 3:50:25 PM,1
0,8,17,0,31998,101,0,31978,249,97,8/27/2025 3:50:25 PM,1
0,8,17,0,31999,101,0,32469,249,98,8/27/2025 3:50:26 PM,1
0,8,19,0,31997,101,0,32284,250,85,8/27/2025 3:50:26 PM,1
0,8,19,0,31999,101,0,31301,250,87,8/27/2025 3:50:26 PM,1
0,8,19,0,31998,101,0,31356,250,88,8/27/2025 3:50:26 PM,1
0,8,19,0,31997,101,0,31289,250,90,8/27/2025 3:50:26 PM,1
0,8,19,0,31999,101,0,31236,250,92,8/27/2025 3:50:27 PM,1
0,8,19,0,31998,101,0,30296,250,95,8/27/2025 3:50:27 PM,1
0,8,19,0,31998,101,0,30447,250,99,8/27/2025 3:50:27 PM,1
0,9,20,0,31999,101,0,30749,250,84,8/27/2025 3:50:27 PM,1
0,9,21,0,31999,101,0,29935,250,88,8/27/2025 3:50:28 PM,1
0,10,23,0,31999,101,0,30745,250,74,8/27/2025 3:50:28 PM,1
0,11,24,0,31998,101,0,30871,249,63,8/27/2025 3:50:28 PM,1
0,12,25,0,31997,101,0,29861,249,66,8/27/2025 3:50:28 PM,1
0,13,26,0,32256,101,0,29430,249,34,8/27/2025 3:50:28 PM,1
0,14,26,0,31999,101,0,26705,249,37,8/27/2025 3:50:29 PM,1
0,15,27,0,31998,101,0,26771,249,41,8/27/2025 3:50:29 PM,1
0,16,27,0,31998,101,0,25740,249,46,8/27/2025 3:50:29 PM,1
0,17,29,0,31999,101,0,24798,250,34,8/27/2025 3:50:29 PM,1
0,18,31,0,31998,101,0,23266,250,30,8/27/2025 3:50:29 PM,1
0,19,31,0,31999,101,0,22097,250,30,8/27/2025 3:50:30 PM,1
0,20,32,0,31998,101,0,21112,250,31,8/27/2025 3:50:30 PM,1
0,21,34,0,31999,101,0,20198,249,31,8/27/2025 3:50:30 PM,1
0,22,34,0,31998,101,0,21147,249,32,8/27/2025 3:50:30 PM,1
0,23,34,0,31998,101,0,20540,249,33,8/27/2025 3:50:30 PM,1
0,24,36,0,31997,101,0,20211,250,36,8/27/2025 3:50:31 PM,1
0,25,38,0,31998,101,0,21019,249,33,8/27/2025 3:50:31 PM,1
0,26,40,0,31998,101,0,20655,250,51,8/27/2025 3:50:31 PM,1
0,27,41,0,31997,101,0,20628,250,45,8/27/2025 3:50:31 PM,1
0,28,41,0,31997,101,0,19084,250,39,8/27/2025 3:50:31 PM,1
0,29,41,0,31997,101,0,18579,250,35,8/27/2025 3:50:32 PM,1
0,30,41,0,31997,101,0,18145,250,31,8/27/2025 3:50:32 PM,1
0,31,41,0,31999,101,0,17053,250,28,8/27/2025 3:50:32 PM,1
0,32,43,0,32256,101,0,16460,250,44,8/27/2025 3:50:32 PM,1
