THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,0,0,31998,111,0,37480,249,70,8/27/2025 3:42:20 PM,5
0,2,0,0,31998,111,0,37472,249,68,8/27/2025 3:42:20 PM,5
0,3,0,0,31999,111,0,37473,249,67,8/27/2025 3:42:20 PM,5
0,4,0,0,31999,111,0,37416,249,68,8/27/2025 3:42:20 PM,5
0,5,0,0,31997,111,0,37453,249,69,8/27/2025 3:42:20 PM,5
0,6,0,0,31999,111,0,37037,249,70,8/27/2025 3:42:21 PM,5
0,7,0,0,31999,111,0,39495,249,72,8/27/2025 3:42:21 PM,5
0,8,0,0,31997,109,0,44579,249,77,8/27/2025 3:42:21 PM,5
0,8,0,0,31998,108,0,51421,250,86,8/27/2025 3:42:21 PM,5
0,8,0,0,31997,108,0,51333,250,85,8/27/2025 3:42:21 PM,5
0,9,0,0,31997,108,0,45767,250,83,8/27/2025 3:42:22 PM,5
0,10,3,0,31998,108,0,41554,250,60,8/27/2025 3:42:22 PM,5
0,11,5,0,31997,108,0,36518,249,37,8/27/2025 3:42:22 PM,5
0,12,6,0,31998,108,0,34983,250,51,8/27/2025 3:42:22 PM,5
0,13,8,0,31996,108,0,34482,250,35,8/27/2025 3:42:23 PM,5
0,14,8,0,31996,108,0,35897,250,30,8/27/2025 3:42:23 PM,5
0,15,8,0,31999,108,0,40024,250,27,8/27/2025 3:42:23 PM,5
0,16,8,0,31998,108,0,40467,250,24,8/27/2025 3:42:23 PM,5
0,17,10,0,31998,108,0,40570,250,10,8/27/2025 3:42:23 PM,5
0,18,11,0,31997,108,0,42620,250,4,8/27/2025 3:42:24 PM,5
0,19,11,0,31997,107,0,47353,249,24,8/27/2025 3:42:24 PM,5
0,20,11,0,31998,107,0,51827,249,19,8/27/2025 3:42:24 PM,5
0,21,11,0,32256,106,0,53853,250,39,8/27/2025 3:42:24 PM,5
0,22,11,0,31998,105,0,55379,250,59,8/27/2025 3:42:24 PM,5
0,23,11,0,31998,104,0,57016,250,79,8/27/2025 3:42:25 PM,5
0,24,11,0,31998,104,0,52807,250,75,8/27/2025 3:42:25 PM,5
0,25,11,0,31999,104,0,49831,250,71,8/27/2025 3:42:25 PM,5
0,26,11,0,31999,104,0,47153,250,69,8/27/2025 3:42:25 PM,5
0,27,13,0,31999,104,0,43018,250,57,8/27/2025 3:42:25 PM,5
0,28,16,0,31999,104,0,36981,249,53,8/27/2025 3:42:26 PM,5
0,29,16,0,31999,104,0,34472,249,48,8/27/2025 3:42:26 PM,5
0,30,16,0,31999,104,0,34043,249,44,8/27/2025 3:42:26 PM,5
0,31,17,0,32256,104,0,33968,250,44,8/27/2025 3:42:26 PM,5
0,32,19,0,31999,104,0,33891,250,53,8/27/2025 3:42:26 PM,5
0,33,19,0,31998,104,0,33897,250,47,8/27/2025 3:42:27 PM,5
0,34,20,0,31997,104,0,33903,250,40,8/27/2025 3:42:27 PM,5
0,35,20,0,31999,104,0,33810,250,33,8/27/2025 3:42:27 PM,5
0,36,20,0,31998,104,0,33797,250,28,8/27/2025 3:42:27 PM,5
0,37,21,0,31997,104,0,33798,250,42,8/27/2025 3:42:27 PM,5
0,38,23,0,31996,104,0,34483,249,60,8/27/2025 3:42:28 PM,5
0,39,24,0,31998,104,0,34391,249,53,8/27/2025 3:42:28 PM,5
0,40,25,0,31999,104,0,34407,249,47,8/27/2025 3:42:28 PM,5
0,41,25,0,31999,104,0,34368,249,41,8/27/2025 3:42:28 PM,5
0,42,25,0,31999,104,0,34358,249,35,8/27/2025 3:42:28 PM,5
0,43,25,0,31999,104,0,34376,249,29,8/27/2025 3:42:29 PM,5
0,44,25,0,31999,104,0,34494,249,23,8/27/2025 3:42:29 PM,5
0,45,25,0,31999,104,0,33885,249,18,8/27/2025 3:42:29 PM,5
0,46,25,0,31998,104,0,33881,249,13,8/27/2025 3:42:29 PM,5
0,47,25,0,31998,104,0,34437,249,11,8/27/2025 3:42:29 PM,5
0,48,25,0,31997,104,0,34373,249,12,8/27/2025 3:42:30 PM,5
0,49,27,0,31996,104,0,34339,250,22,8/27/2025 3:42:30 PM,5
0,50,27,0,31998,104,0,34039,250,18,8/27/2025 3:42:30 PM,5
0,51,28,0,31998,104,0,34314,250,33,8/27/2025 3:42:30 PM,5
0,52,30,0,32256,104,0,34321,249,50,8/27/2025 3:42:30 PM,5
0,53,30,0,31997,104,0,33920,249,44,8/27/2025 3:42:31 PM,5
0,54,30,0,31998,104,0,34357,249,39,8/27/2025 3:42:31 PM,5
0,55,30,0,31998,104,0,34365,249,34,8/27/2025 3:42:31 PM,5
0,56,30,0,31998,104,0,34399,249,29,8/27/2025 3:42:31 PM,5
0,57,30,0,31999,104,0,34542,249,25,8/27/2025 3:42:31 PM,5
0,58,30,0,31996,104,0,34401,249,21,8/27/2025 3:42:32 PM,5
0,59,31,0,31998,104,0,34426,250,45,8/27/2025 3:42:32 PM,5
0,60,33,0,31998,104,0,34909,250,49,8/27/2025 3:42:32 PM,5
0,61,33,0,31998,104,0,36508,250,47,8/27/2025 3:42:32 PM,5
0,62,33,0,31998,104,0,37527,250,44,8/27/2025 3:42:32 PM,5
0,63,33,0,31999,104,0,36943,250,43,8/27/2025 3:42:33 PM,5
0,64,34,0,31998,104,0,37467,250,46,8/27/2025 3:42:33 PM,5
0,65,35,0,31999,104,0,37086,250,43,8/27/2025 3:42:33 PM,5
0,66,37,0,31997,104,0,37081,250,51,8/27/2025 3:42:33 PM,5
0,67,37,0,31998,104,0,37609,250,46,8/27/2025 3:42:33 PM,5
0,68,37,0,31998,104,0,39500,250,41,8/27/2025 3:42:34 PM,5
0,69,37,0,31996,104,0,39033,250,37,8/27/2025 3:42:34 PM,5
0,70,38,0,31998,104,0,39091,250,33,8/27/2025 3:42:34 PM,5
0,71,38,0,31998,104,0,38134,250,31,8/27/2025 3:42:34 PM,5
0,72,38,0,31997,104,0,38094,250,29,8/27/2025 3:42:34 PM,5
0,73,38,0,31999,104,0,38006,250,28,8/27/2025 3:42:35 PM,5
0,74,38,0,31997,104,0,38500,250,30,8/27/2025 3:42:35 PM,5
0,75,38,0,31996,104,0,35902,250,31,8/27/2025 3:42:35 PM,5
0,76,38,0,31999,104,0,36078,250,34,8/27/2025 3:42:35 PM,5
0,77,40,0,31998,104,0,35015,250,41,8/27/2025 3:42:35 PM,5
0,78,40,0,31997,104,0,34464,250,40,8/27/2025 3:42:36 PM,5
0,79,40,0,31999,104,0,33992,250,40,8/27/2025 3:42:36 PM,5
0,80,41,0,31999,104,0,33975,250,30,8/27/2025 3:42:36 PM,5
0,81,42,0,32256,104,0,33511,250,28,8/27/2025 3:42:36 PM,5
0,82,42,0,31997,104,0,33303,250,26,8/27/2025 3:42:36 PM,5
0,83,43,0,31998,104,0,32887,250,26,8/27/2025 3:42:37 PM,5
0,84,43,0,31999,104,0,32956,250,28,8/27/2025 3:42:37 PM,5
0,85,43,0,31999,104,0,33012,250,31,8/27/2025 3:42:37 PM,5
0,86,43,0,31998,104,0,32848,250,34,8/27/2025 3:42:37 PM,5
0,87,43,0,32256,104,0,32475,250,39,8/27/2025 3:42:37 PM,5
0,88,43,0,31997,104,0,32427,250,43,8/27/2025 3:42:38 PM,5
0,89,45,0,31998,104,0,32391,250,29,8/27/2025 3:42:38 PM,5
0,90,45,0,31999,104,0,31921,250,29,8/27/2025 3:42:38 PM,5
0,91,45,0,31998,104,0,32381,250,32,8/27/2025 3:42:38 PM,5
0,92,45,0,31998,104,0,31786,250,36,8/27/2025 3:42:39 PM,5
0,93,45,0,31997,104,0,30847,250,40,8/27/2025 3:42:39 PM,5
0,94,45,0,31998,104,0,30448,250,44,8/27/2025 3:42:39 PM,5
0,95,45,0,31999,104,0,28400,250,49,8/27/2025 3:42:39 PM,5
0,96,46,0,31999,104,0,24693,250,31,8/27/2025 3:42:39 PM,5
0,97,46,0,31998,104,0,23717,250,38,8/27/2025 3:42:40 PM,5
0,98,46,0,31999,104,0,20179,250,44,8/27/2025 3:42:40 PM,5
0,99,48,0,31999,104,0,16564,250,50,8/27/2025 3:42:40 PM,5
0,100,48,0,31998,104,0,13923,250,56,8/27/2025 3:42:40 PM,5
0,101,48,0,32256,104,0,11407,250,63,8/27/2025 3:42:40 PM,5
0,102,48,0,31999,105,0,9802,250,34,8/27/2025 3:42:41 PM,5
0,103,48,0,31998,105,0,8883,250,40,8/27/2025 3:42:41 PM,5
0,104,48,0,31998,107,0,10810,250,26,8/27/2025 3:42:41 PM,5
0,105,48,0,31997,109,0,15547,249,60,8/27/2025 3:42:41 PM,5
0,106,48,0,31998,109,0,16529,249,56,8/27/2025 3:42:41 PM,5
0,107,48,0,31998,109,0,15935,249,52,8/27/2025 3:42:42 PM,5
0,108,48,0,32256,109,0,13975,249,48,8/27/2025 3:42:42 PM,5
0,109,48,0,31999,109,0,13455,249,45,8/27/2025 3:42:42 PM,5
0,110,48,0,31999,109,0,13436,249,42,8/27/2025 3:42:42 PM,5
0,111,48,0,32256,109,0,13484,249,40,8/27/2025 3:42:42 PM,5
0,112,48,0,31999,110,0,13508,250,51,8/27/2025 3:42:43 PM,5
0,113,50,0,32256,110,0,15475,250,31,8/27/2025 3:42:43 PM,5
0,114,51,0,31998,110,0,16411,250,26,8/27/2025 3:42:43 PM,5
0,115,51,0,31999,110,0,14489,250,21,8/27/2025 3:42:43 PM,5
0,116,51,0,31999,111,0,13974,250,37,8/27/2025 3:42:43 PM,5
0,117,51,0,32256,111,0,12375,250,31,8/27/2025 3:42:44 PM,5
0,118,51,0,31999,111,0,12453,250,26,8/27/2025 3:42:44 PM,5
0,119,51,0,31999,112,0,9769,250,42,8/27/2025 3:42:44 PM,5
0,120,51,0,32256,113,0,7769,249,59,8/27/2025 3:42:44 PM,5
0,120,51,0,31999,116,0,10753,250,127,8/27/2025 3:42:44 PM,5
0,120,51,0,31998,116,0,15510,250,119,8/27/2025 3:42:45 PM,5
0,120,51,0,31998,116,0,17986,250,113,8/27/2025 3:42:45 PM,5
0,120,51,0,32256,116,0,18007,250,106,8/27/2025 3:42:45 PM,5
0,120,50,0,31999,116,0,19154,250,83,8/27/2025 3:42:45 PM,5
