THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,0,0,1000,31998,115,1000,34311,250,119,8/27/2025 3:23:01 PM,10
1000,0,0,1000,31998,115,1000,34309,250,124,8/27/2025 3:23:02 PM,10
1000,0,0,1000,32256,115,1000,34304,250,128,8/27/2025 3:23:02 PM,10
1000,0,0,1000,31999,115,1000,34046,250,134,8/27/2025 3:23:02 PM,10
1000,0,0,1000,32256,115,1000,34320,250,139,8/27/2025 3:23:02 PM,10
1000,0,0,1000,32256,115,1000,34306,250,145,8/27/2025 3:23:02 PM,10
1000,0,0,1000,31998,115,1000,34307,250,150,8/27/2025 3:23:03 PM,10
1000,0,0,1000,31999,115,1000,34314,250,155,8/27/2025 3:23:03 PM,10
1000,0,0,1000,32256,115,1000,34043,250,162,8/27/2025 3:23:03 PM,10
1000,0,0,1000,31997,115,1000,34037,250,168,8/27/2025 3:23:03 PM,10
1000,0,0,1000,31998,115,1000,34304,250,174,8/27/2025 3:23:03 PM,10
1000,0,1,1000,31994,115,1000,33930,249,146,8/27/2025 3:23:04 PM,10
1000,0,1,1000,31988,115,1000,33841,249,152,8/27/2025 3:23:04 PM,10
1000,0,2,1000,31969,115,1000,33507,249,158,8/27/2025 3:23:04 PM,10
1000,0,2,1000,31947,115,1000,33425,249,165,8/27/2025 3:23:04 PM,10
1000,0,2,1000,31992,115,1000,33512,249,171,8/27/2025 3:23:04 PM,10
1000,0,3,1000,32256,115,1000,33515,250,166,8/27/2025 3:23:05 PM,10
1000,0,3,1000,31984,115,1000,33295,250,173,8/27/2025 3:23:05 PM,10
1000,0,4,1000,31987,114,1000,32837,250,157,8/27/2025 3:23:05 PM,10
1000,0,5,1000,31988,113,1000,30754,249,130,8/27/2025 3:23:05 PM,10
1000,0,5,1000,31927,113,1000,26171,249,136,8/27/2025 3:23:05 PM,10
1000,0,6,1000,31970,112,1000,26640,249,121,8/27/2025 3:23:06 PM,10
1000,0,7,1000,31991,112,1000,26855,249,117,8/27/2025 3:23:06 PM,10
1000,0,7,1000,31990,112,1000,28362,249,123,8/27/2025 3:23:06 PM,10
1000,0,8,1000,31990,112,1000,29431,249,130,8/27/2025 3:23:06 PM,10
1000,0,8,1000,31991,112,1000,28806,249,136,8/27/2025 3:23:06 PM,10
1000,0,9,1000,31990,112,1000,27207,249,135,8/27/2025 3:23:07 PM,10
1000,0,10,1000,31952,112,1000,28864,249,141,8/27/2025 3:23:07 PM,10
1000,0,10,1000,31966,112,1000,28816,249,147,8/27/2025 3:23:07 PM,10
1000,0,10,1000,31988,112,1000,29318,249,152,8/27/2025 3:23:07 PM,10
1000,0,10,1000,31994,112,1000,29431,249,158,8/27/2025 3:23:07 PM,10
1000,0,10,1000,32256,112,1000,29426,249,163,8/27/2025 3:23:08 PM,10
1000,0,11,1000,31999,112,1000,29698,249,169,8/27/2025 3:23:08 PM,10
1000,0,12,1000,31994,112,1000,29406,250,168,8/27/2025 3:23:08 PM,10
1000,0,12,1000,31961,112,1000,29850,250,173,8/27/2025 3:23:08 PM,10
1000,0,12,1000,31966,112,1000,30255,250,178,8/27/2025 3:23:08 PM,10
1000,0,12,1000,31998,112,1000,30355,250,183,8/27/2025 3:23:09 PM,10
1000,0,12,1000,32256,112,1000,30361,250,188,8/27/2025 3:23:09 PM,10
1000,0,12,1000,31999,112,1000,30357,250,193,8/27/2025 3:23:09 PM,10
1000,0,13,1000,31999,112,1000,30358,250,198,8/27/2025 3:23:09 PM,10
1000,0,14,1000,31989,112,1000,30293,250,171,8/27/2025 3:23:09 PM,10
1000,0,14,1000,31991,112,1000,30327,250,176,8/27/2025 3:23:10 PM,10
1000,0,14,1000,31991,112,1000,30434,250,180,8/27/2025 3:23:10 PM,10
1000,0,14,1000,32256,111,1000,29729,250,185,8/27/2025 3:23:10 PM,10
1000,0,14,1000,31997,111,1000,26756,250,189,8/27/2025 3:23:10 PM,10
1000,0,15,1000,32256,111,1000,28356,250,194,8/27/2025 3:23:11 PM,10
1000,0,15,1000,31998,111,1000,29260,250,199,8/27/2025 3:23:11 PM,10
1000,0,16,1000,31989,110,1000,29742,249,170,8/27/2025 3:23:11 PM,10
1000,0,17,1000,31965,110,1000,27228,249,174,8/27/2025 3:23:11 PM,10
1000,0,17,1000,31969,111,1000,28858,249,179,8/27/2025 3:23:11 PM,10
1000,0,18,1000,31989,111,1000,26867,250,173,8/27/2025 3:23:12 PM,10
1000,0,19,1000,31985,111,1000,29239,250,177,8/27/2025 3:23:12 PM,10
1000,0,19,1000,31963,110,1000,29817,250,180,8/27/2025 3:23:12 PM,10
1000,0,19,1000,31963,110,1000,27368,250,183,8/27/2025 3:23:12 PM,10
1000,0,20,1000,31994,110,1000,28372,250,154,8/27/2025 3:23:12 PM,10
1000,0,21,1000,31989,110,1000,29434,250,181,8/27/2025 3:23:13 PM,10
1000,0,21,1000,31992,110,1000,29797,250,184,8/27/2025 3:23:13 PM,10
1000,0,21,1000,31992,110,1000,30878,250,187,8/27/2025 3:23:13 PM,10
1000,0,22,1000,31995,110,1000,30766,250,190,8/27/2025 3:23:13 PM,10
1000,0,23,1000,31997,110,1000,30822,249,182,8/27/2025 3:23:13 PM,10
1000,0,23,1000,31989,110,1000,31312,249,185,8/27/2025 3:23:14 PM,10
1000,0,24,1000,31978,110,1000,31448,249,187,8/27/2025 3:23:14 PM,10
1000,0,24,1000,31969,110,1000,31828,249,190,8/27/2025 3:23:14 PM,10
1000,0,25,1000,31988,110,1000,31913,249,182,8/27/2025 3:23:14 PM,10
1000,0,26,1000,31991,110,1000,31969,249,183,8/27/2025 3:23:14 PM,10
1000,0,26,1000,31976,109,1000,31466,250,163,8/27/2025 3:23:15 PM,10
1000,0,26,1000,31966,109,1000,27178,250,165,8/27/2025 3:23:15 PM,10
1000,0,27,1000,31959,109,1000,28693,250,155,8/27/2025 3:23:15 PM,10
1000,0,28,1000,31981,109,1000,30771,250,157,8/27/2025 3:23:15 PM,10
1000,0,28,1000,31990,109,1000,31284,250,159,8/27/2025 3:23:15 PM,10
1000,0,29,1000,31988,109,1000,32263,250,148,8/27/2025 3:23:16 PM,10
1000,0,29,1000,31992,109,1000,31783,250,149,8/27/2025 3:23:16 PM,10
1000,0,30,1000,31987,109,1000,31977,250,150,8/27/2025 3:23:16 PM,10
1000,0,30,1000,31973,109,1000,32463,250,152,8/27/2025 3:23:16 PM,10
1000,0,30,1000,31987,109,1000,32861,250,153,8/27/2025 3:23:16 PM,10
1000,0,31,1000,31997,109,1000,32836,250,155,8/27/2025 3:23:17 PM,10
1000,0,31,1000,31947,109,1000,32470,250,156,8/27/2025 3:23:17 PM,10
1000,0,32,1000,31981,109,1000,32935,249,142,8/27/2025 3:23:17 PM,10
1000,0,32,1000,31988,109,1000,33347,249,143,8/27/2025 3:23:17 PM,10
1000,0,32,1000,31998,109,1000,33495,249,144,8/27/2025 3:23:18 PM,10
1000,0,33,1000,32256,109,1000,33474,249,145,8/27/2025 3:23:18 PM,10
1000,0,33,1000,31974,109,1000,33471,249,147,8/27/2025 3:23:18 PM,10
1000,0,34,1000,31940,109,1000,32770,250,131,8/27/2025 3:23:18 PM,10
1000,0,34,1000,31962,109,1000,32877,250,131,8/27/2025 3:23:18 PM,10
1000,0,35,1000,31987,109,1000,32969,250,132,8/27/2025 3:23:18 PM,10
1000,0,35,1000,31989,109,1000,33295,250,133,8/27/2025 3:23:19 PM,10
1000,0,36,1000,32256,109,1000,33376,250,136,8/27/2025 3:23:19 PM,10
1000,0,36,1000,31993,109,1000,33295,250,135,8/27/2025 3:23:19 PM,10
1000,0,37,1000,31993,109,1000,33388,250,135,8/27/2025 3:23:19 PM,10
1000,0,37,1000,31990,109,1000,33441,250,134,8/27/2025 3:23:19 PM,10
1000,0,38,1000,31970,109,1000,33518,249,118,8/27/2025 3:23:20 PM,10
1000,0,39,1000,31986,109,1000,33834,249,116,8/27/2025 3:23:20 PM,10
1000,0,39,1000,31994,109,1000,33889,249,116,8/27/2025 3:23:20 PM,10
1000,0,40,1000,31993,110,1000,33972,249,134,8/27/2025 3:23:20 PM,10
1000,0,41,1000,31918,110,1000,34375,249,117,8/27/2025 3:23:21 PM,10
1000,0,41,1000,31975,111,1000,34410,250,135,8/27/2025 3:23:21 PM,10
1000,0,42,1000,31989,111,1000,34477,250,133,8/27/2025 3:23:21 PM,10
1000,0,43,1000,31991,112,1000,33933,249,141,8/27/2025 3:23:21 PM,10
