THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,1,0,1000,31998,110,1000,27842,249,82,8/27/2025 3:25:46 PM,13
1000,2,0,1000,31998,110,1000,27828,249,78,8/27/2025 3:25:46 PM,13
1000,3,0,1000,31999,110,1000,28243,249,75,8/27/2025 3:25:46 PM,13
1000,4,0,1000,32256,110,1000,27836,249,73,8/27/2025 3:25:46 PM,13
1000,5,0,1000,31998,110,1000,27852,249,72,8/27/2025 3:25:47 PM,13
1000,6,0,1000,32256,110,1000,27865,249,71,8/27/2025 3:25:47 PM,13
1000,7,0,1000,31997,110,1000,27875,249,71,8/27/2025 3:25:47 PM,13
1000,8,0,1000,31998,110,1000,27880,249,72,8/27/2025 3:25:47 PM,13
1000,9,0,1000,31999,110,1000,27881,249,73,8/27/2025 3:25:48 PM,13
1000,10,0,1000,31998,110,1000,27896,249,75,8/27/2025 3:25:48 PM,13
1000,10,1,1000,31998,110,1000,27898,249,78,8/27/2025 3:25:48 PM,13
1000,10,2,1000,31982,110,1000,27784,249,82,8/27/2025 3:25:48 PM,13
1000,10,2,1000,31990,110,1000,27886,249,86,8/27/2025 3:25:48 PM,13
1000,11,3,1000,31992,110,1000,28306,250,67,8/27/2025 3:25:49 PM,13
1000,11,3,1000,31984,110,1000,28697,250,73,8/27/2025 3:25:49 PM,13
1000,11,3,1000,31993,110,1000,28848,250,78,8/27/2025 3:25:49 PM,13
1000,11,4,1000,31999,110,1000,28871,250,84,8/27/2025 3:25:49 PM,13
1000,11,4,1000,31968,110,1000,28849,250,90,8/27/2025 3:25:49 PM,13
1000,12,5,1000,31987,110,1000,28888,250,61,8/27/2025 3:25:50 PM,13
1000,13,6,1000,31993,109,1000,26727,249,54,8/27/2025 3:25:50 PM,13
1000,14,6,1000,31991,108,1000,26332,250,53,8/27/2025 3:25:50 PM,13
1000,15,7,1000,31991,108,1000,27193,250,32,8/27/2025 3:25:50 PM,13
1000,16,7,1000,31990,108,1000,26744,250,37,8/27/2025 3:25:50 PM,13
1000,17,8,1000,31983,108,1000,28776,250,42,8/27/2025 3:25:51 PM,13
