THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,1,0,1000,31997,111,1000,49305,249,70,8/27/2025 3:22:07 PM,9
1000,2,0,1000,31997,111,1000,46322,249,68,8/27/2025 3:22:07 PM,9
1000,3,0,1000,31998,111,1000,45226,249,67,8/27/2025 3:22:07 PM,9
1000,4,0,1000,32256,111,1000,24748,249,68,8/27/2025 3:22:07 PM,9
1000,5,0,1000,32256,111,1000,33402,249,69,8/27/2025 3:22:07 PM,9
1000,6,0,1000,31999,111,1000,33402,249,70,8/27/2025 3:22:08 PM,9
1000,7,0,1000,32256,111,1000,33402,249,72,8/27/2025 3:22:08 PM,9
1000,8,0,1000,32256,111,1000,55866,249,75,8/27/2025 3:22:08 PM,9
1000,8,0,1000,32256,111,1000,38610,249,78,8/27/2025 3:22:08 PM,9
1000,8,0,1000,32256,111,1000,38010,249,82,8/27/2025 3:22:08 PM,9
1000,8,0,1000,31998,111,1000,38576,249,87,8/27/2025 3:22:09 PM,9
1000,8,1,1000,31990,111,1000,38015,249,92,8/27/2025 3:22:09 PM,9
1000,8,2,1000,31986,111,1000,36407,249,97,8/27/2025 3:22:09 PM,9
1000,8,2,1000,31970,111,1000,35037,249,102,8/27/2025 3:22:09 PM,9
1000,8,2,1000,31962,111,1000,34554,249,108,8/27/2025 3:22:10 PM,9
1000,8,2,1000,31995,111,1000,33826,249,113,8/27/2025 3:22:10 PM,9
1000,8,3,1000,31999,111,1000,33942,250,102,8/27/2025 3:22:10 PM,9
1000,8,4,1000,31988,111,1000,34446,250,90,8/27/2025 3:22:10 PM,9
1000,8,4,1000,31991,110,1000,34011,250,97,8/27/2025 3:22:10 PM,9
1000,9,5,1000,31975,109,1000,33938,249,54,8/27/2025 3:22:11 PM,9
1000,10,5,1000,31940,109,1000,32979,249,59,8/27/2025 3:22:11 PM,9
1000,11,6,1000,31987,108,1000,32783,250,57,8/27/2025 3:22:11 PM,9
1000,12,7,1000,31988,108,1000,32413,250,37,8/27/2025 3:22:11 PM,9
1000,13,7,1000,31992,108,1000,31973,250,42,8/27/2025 3:22:11 PM,9
1000,14,8,1000,31991,108,1000,31808,250,48,8/27/2025 3:22:12 PM,9
1000,15,9,1000,31987,108,1000,32453,250,35,8/27/2025 3:22:12 PM,9
1000,16,9,1000,31982,108,1000,30792,250,42,8/27/2025 3:22:12 PM,9
1000,17,10,1000,31945,108,1000,30424,250,49,8/27/2025 3:22:12 PM,9
1000,18,11,1000,31979,108,1000,29925,250,55,8/27/2025 3:22:12 PM,9
1000,19,11,1000,31988,108,1000,30275,250,61,8/27/2025 3:22:13 PM,9
1000,20,11,1000,31999,108,1000,30825,250,68,8/27/2025 3:22:13 PM,9
1000,20,11,1000,31999,108,1000,30898,250,74,8/27/2025 3:22:13 PM,9
1000,20,11,1000,31999,108,1000,30944,250,81,8/27/2025 3:22:13 PM,9
1000,20,12,1000,31970,108,1000,30774,250,73,8/27/2025 3:22:13 PM,9
1000,20,13,1000,31946,108,1000,30349,250,79,8/27/2025 3:22:14 PM,9
1000,20,12,1000,31980,108,1000,30369,250,85,8/27/2025 3:22:14 PM,9
1000,20,12,1000,31994,108,1000,30926,250,91,8/27/2025 3:22:14 PM,9
1000,20,12,1000,31998,108,1000,31234,250,97,8/27/2025 3:22:14 PM,9
1000,20,12,1000,31998,108,1000,31263,250,103,8/27/2025 3:22:14 PM,9
1000,20,13,1000,31999,108,1000,31291,250,109,8/27/2025 3:22:15 PM,9
1000,20,14,1000,31990,108,1000,30843,250,101,8/27/2025 3:22:15 PM,9
1000,20,14,1000,31991,108,1000,30403,250,107,8/27/2025 3:22:15 PM,9
1000,20,14,1000,31990,108,1000,30378,250,112,8/27/2025 3:22:15 PM,9
1000,20,14,1000,31994,107,1000,30835,250,98,8/27/2025 3:22:15 PM,9
