THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,1,0,1000,31997,110,1000,37030,249,82,8/27/2025 3:14:18 PM,1
1000,2,0,1000,31999,110,1000,36456,249,78,8/27/2025 3:14:19 PM,1
1000,3,0,1000,31998,110,1000,34834,249,75,8/27/2025 3:14:19 PM,1
1000,4,0,1000,31999,110,1000,35573,249,73,8/27/2025 3:14:19 PM,1
1000,5,0,1000,31999,110,1000,35576,249,72,8/27/2025 3:14:19 PM,1
1000,6,0,1000,31999,110,1000,34825,249,71,8/27/2025 3:14:19 PM,1
1000,7,0,1000,31998,110,1000,34833,249,71,8/27/2025 3:14:20 PM,1
1000,8,0,1000,31999,110,1000,34837,249,72,8/27/2025 3:14:20 PM,1
1000,9,0,1000,31999,110,1000,34827,249,73,8/27/2025 3:14:20 PM,1
1000,10,0,1000,32256,110,1000,34825,249,75,8/27/2025 3:14:20 PM,1
1000,10,0,1000,31999,110,1000,34823,249,78,8/27/2025 3:14:20 PM,1
1000,10,1,1000,31989,110,1000,34335,249,82,8/27/2025 3:14:21 PM,1
1000,10,1,1000,31980,110,1000,34323,249,86,8/27/2025 3:14:21 PM,1
1000,10,2,1000,31966,110,1000,33843,249,90,8/27/2025 3:14:21 PM,1
1000,10,2,1000,31935,110,1000,33921,249,95,8/27/2025 3:14:21 PM,1
1000,10,2,1000,31988,110,1000,33926,249,99,8/27/2025 3:14:21 PM,1
1000,10,3,1000,31998,110,1000,33945,250,84,8/27/2025 3:14:22 PM,1
1000,10,3,1000,31982,110,1000,33853,250,90,8/27/2025 3:14:22 PM,1
1000,10,4,1000,31988,109,1000,33505,250,82,8/27/2025 3:14:22 PM,1
1000,11,5,1000,31980,108,1000,33353,249,54,8/27/2025 3:14:22 PM,1
1000,12,5,1000,31928,108,1000,31993,249,59,8/27/2025 3:14:22 PM,1
1000,13,6,1000,31982,107,1000,32326,250,57,8/27/2025 3:14:23 PM,1
1000,14,6,1000,31988,107,1000,29789,250,61,8/27/2025 3:14:23 PM,1
1000,15,7,1000,31990,107,1000,29212,250,39,8/27/2025 3:14:23 PM,1
1000,16,8,1000,31991,107,1000,29214,250,43,8/27/2025 3:14:23 PM,1
1000,17,8,1000,31985,106,1000,28853,249,51,8/27/2025 3:14:23 PM,1
1000,18,9,1000,31985,106,1000,27211,249,53,8/27/2025 3:14:24 PM,1
1000,19,10,1000,31946,106,1000,28714,250,33,8/27/2025 3:14:24 PM,1
1000,20,10,1000,31987,106,1000,29397,250,35,8/27/2025 3:14:24 PM,1
