x,y
7.773337876774232,45.961723883773956
7.773337876774232,45.961723883773956
7.773337876774232,45.961723883773956
7.773337876774232,45.961723883773956
7.773337876774232,45.961723883773956
7.773337876774232,45.961723883773956
7.773337876774232,45.961723883773956
7.773337876774232,45.961723883773956
8.515066490148875,46.268957935033924
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.014043194300069,46.84436118111349
10.770834682251623,47.11235510253028
10.628866473288204,48.008707096908765
10.628866473288204,48.008707096908765
10.628866473288204,48.008707096908765
12.155903161071523,48.504871393639824
12.155903161071523,48.504871393639824
12.155903161071523,48.504871393639824
12.155903161071523,48.504871393639824
12.155903161071523,48.504871393639824
11.884523267170229,49.838746187240126
11.884523267170229,49.838746187240126
11.884523267170229,49.838746187240126
12.65430331683416,50.06676542610316
12.65430331683416,50.06676542610316
13.427945609700156,50.28131542223763
13.427945609700156,50.28131542223763
13.427945609700156,50.28131542223763
13.427945609700156,50.28131542223763
12.958247580322961,52.0342523320883
12.958247580322961,52.0342523320883
12.958247580322961,52.0342523320883
12.677806890866279,52.89736002518322
12.677806890866279,52.89736002518322
12.677806890866279,52.89736002518322
12.677806890866279,52.89736002518322
12.677806890866279,52.89736002518322
12.677806890866279,52.89736002518322
12.52633206571766,53.32511173576453
12.52633206571766,53.32511173576453
12.52633206571766,53.32511173576453
12.52633206571766,53.32511173576453
12.52633206571766,53.32511173576453
12.52633206571766,53.32511173576453
12.52633206571766,53.32511173576453
12.52633206571766,53.32511173576453
12.02745011504749,54.59159735001826
11.846505823991663,55.00774072926795
11.846505823991663,55.00774072926795
11.846505823991663,55.00774072926795
11.65832638823694,55.42066281455533
11.260493554181608,56.23634100252536
11.260493554181608,56.23634100252536
11.260493554181608,56.23634100252536
11.260493554181608,56.23634100252536
11.260493554181608,56.23634100252536
11.260493554181608,56.23634100252536
11.260493554181608,56.23634100252536
