THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,0,0,32256,113,0,3162,250,72,8/28/2025 12:25:58 PM,3
0,1,0,0,32257,113,0,3107,250,75,8/28/2025 12:25:59 PM,3
0,1,0,0,32256,113,0,3170,250,78,8/28/2025 12:25:59 PM,3
0,1,0,0,32256,113,0,3308,250,82,8/28/2025 12:25:59 PM,3
0,1,0,0,32257,113,0,3143,250,87,8/28/2025 12:25:59 PM,3
0,1,0,0,32256,113,0,4262,250,92,8/28/2025 12:26:00 PM,3
0,1,0,0,32257,113,0,7838,250,96,8/28/2025 12:26:00 PM,3
0,1,0,0,32256,112,0,22072,250,85,8/28/2025 12:26:00 PM,3
0,2,0,0,32256,109,0,22663,249,75,8/28/2025 12:26:00 PM,3
0,2,0,0,32258,108,0,18150,250,85,8/28/2025 12:26:00 PM,3
0,3,0,0,32256,108,0,18667,250,83,8/28/2025 12:26:01 PM,3
0,4,3,0,32257,108,0,18573,250,60,8/28/2025 12:26:01 PM,3
0,5,5,0,32256,108,0,18570,249,37,8/28/2025 12:26:01 PM,3
0,6,5,0,32257,108,0,19459,249,36,8/28/2025 12:26:01 PM,3
0,7,7,0,32256,107,0,21180,250,60,8/28/2025 12:26:01 PM,3
0,8,9,0,32256,106,0,16909,249,79,8/28/2025 12:26:02 PM,3
0,8,9,0,32256,105,0,17136,250,98,8/28/2025 12:26:02 PM,3
0,8,9,0,32257,105,0,20154,250,92,8/28/2025 12:26:02 PM,3
0,8,11,0,32256,105,0,18439,250,85,8/28/2025 12:26:02 PM,3
0,8,12,0,32256,105,0,15614,250,82,8/28/2025 12:26:02 PM,3
0,8,12,0,32256,105,0,14891,250,77,8/28/2025 12:26:03 PM,3
0,9,12,0,32257,105,0,14018,250,70,8/28/2025 12:26:03 PM,3
0,10,12,0,32256,105,0,13317,250,64,8/28/2025 12:26:03 PM,3
0,11,15,0,32256,105,0,13003,250,68,8/28/2025 12:26:03 PM,3
0,12,16,0,32256,105,0,14404,250,61,8/28/2025 12:26:03 PM,3
0,13,16,0,32256,105,0,17021,250,54,8/28/2025 12:26:04 PM,3
0,14,16,0,32256,105,0,17084,250,48,8/28/2025 12:26:04 PM,3
0,15,16,0,32256,105,0,17418,250,41,8/28/2025 12:26:04 PM,3
0,16,17,0,32256,105,0,18123,250,51,8/28/2025 12:26:04 PM,3
0,17,18,0,32256,105,0,19069,250,44,8/28/2025 12:26:05 PM,3
0,18,18,0,32256,105,0,23260,250,38,8/28/2025 12:26:05 PM,3
0,19,19,0,32258,105,0,23047,250,54,8/28/2025 12:26:05 PM,3
0,20,19,0,32257,105,0,22612,250,48,8/28/2025 12:26:05 PM,3
0,21,19,0,32257,105,0,20605,250,42,8/28/2025 12:26:05 PM,3
0,22,19,0,32256,105,0,21050,250,36,8/28/2025 12:26:06 PM,3
0,23,19,0,32257,104,0,22259,250,40,8/28/2025 12:26:06 PM,3
0,23,19,0,32257,102,0,22241,250,77,8/28/2025 12:26:06 PM,3
0,24,19,0,32256,102,0,17599,250,72,8/28/2025 12:26:06 PM,3
0,25,19,0,32256,102,0,11318,250,67,8/28/2025 12:26:06 PM,3
0,26,21,0,32256,102,0,8928,250,63,8/28/2025 12:26:07 PM,3
0,27,23,0,31999,102,0,7257,250,66,8/28/2025 12:26:07 PM,3
0,27,24,0,32256,102,0,4804,250,73,8/28/2025 12:26:07 PM,3
0,27,26,0,32256,102,0,2635,249,85,8/28/2025 12:26:07 PM,3
0,27,26,0,32257,102,0,1768,249,78,8/28/2025 12:26:07 PM,3
0,27,26,0,32256,102,0,1078,249,72,8/28/2025 12:26:08 PM,3
0,28,27,0,32257,102,0,18,249,66,8/28/2025 12:26:08 PM,3
0,29,27,0,32256,102,0,64583,249,60,8/28/2025 12:26:08 PM,3
0,29,28,0,32256,102,0,64701,250,63,8/28/2025 12:26:08 PM,3
0,29,30,0,32256,102,0,64156,250,81,8/28/2025 12:26:08 PM,3
0,29,30,0,32257,102,0,64254,250,74,8/28/2025 12:26:09 PM,3
0,29,30,0,32257,102,0,64633,250,67,8/28/2025 12:26:09 PM,3
0,30,30,0,32256,102,0,64547,250,60,8/28/2025 12:26:09 PM,3
0,31,30,0,32256,102,0,64186,250,54,8/28/2025 12:26:09 PM,3
0,32,32,0,32257,102,0,64130,250,48,8/28/2025 12:26:09 PM,3
0,32,33,0,32256,102,0,64094,250,66,8/28/2025 12:26:10 PM,3
0,33,33,0,32256,102,0,64123,250,60,8/28/2025 12:26:10 PM,3
0,34,34,0,32257,102,0,64143,250,53,8/28/2025 12:26:10 PM,3
