THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,2,0,32257,113,0,1719,250,67,8/28/2025 12:33:53 PM,12
0,2,2,0,32257,113,0,1696,250,67,8/28/2025 12:33:53 PM,12
0,3,2,0,32257,113,0,1718,250,68,8/28/2025 12:33:53 PM,12
0,4,2,0,32256,113,0,1768,250,71,8/28/2025 12:33:53 PM,12
0,5,2,0,32256,113,0,2586,250,74,8/28/2025 12:33:54 PM,12
0,5,2,0,32257,113,0,3292,250,78,8/28/2025 12:33:54 PM,12
0,5,2,0,32256,113,0,6198,250,81,8/28/2025 12:33:54 PM,12
0,5,2,0,32257,112,0,17130,250,85,8/28/2025 12:33:54 PM,12
0,5,2,0,32258,111,0,21504,249,78,8/28/2025 12:33:54 PM,12
0,6,4,0,32256,109,0,19980,250,52,8/28/2025 12:33:55 PM,12
0,7,5,0,31999,109,0,17054,249,42,8/28/2025 12:33:55 PM,12
0,8,6,0,32256,109,0,16044,249,39,8/28/2025 12:33:55 PM,12
0,9,6,0,32256,109,0,12804,249,37,8/28/2025 12:33:55 PM,12
0,10,8,0,32256,109,0,11939,250,17,8/28/2025 12:33:55 PM,12
0,11,9,0,32257,108,0,14965,250,36,8/28/2025 12:33:56 PM,12
0,12,10,0,31999,107,0,19101,249,54,8/28/2025 12:33:56 PM,12
0,13,11,0,32256,106,0,18477,250,72,8/28/2025 12:33:56 PM,12
0,14,11,0,32257,106,0,16581,250,66,8/28/2025 12:33:56 PM,12
0,15,11,0,32256,106,0,13336,250,60,8/28/2025 12:33:56 PM,12
0,16,11,0,32257,106,0,10801,250,54,8/28/2025 12:33:57 PM,12
0,17,13,0,32257,106,0,9225,250,53,8/28/2025 12:33:57 PM,12
0,18,14,0,32257,106,0,12000,250,60,8/28/2025 12:33:57 PM,12
0,18,16,0,32257,106,0,15463,250,75,8/28/2025 12:33:57 PM,12
0,18,17,0,32257,105,0,20149,250,84,8/28/2025 12:33:57 PM,12
0,18,18,0,32256,105,0,21008,250,77,8/28/2025 12:33:58 PM,12
0,18,18,0,32256,104,0,20651,250,89,8/28/2025 12:33:58 PM,12
0,18,18,0,32256,104,0,19020,250,83,8/28/2025 12:33:58 PM,12
0,18,18,0,32258,104,0,15912,250,76,8/28/2025 12:33:58 PM,12
0,19,18,0,32257,104,0,12395,250,69,8/28/2025 12:33:58 PM,12
0,19,19,0,32256,104,0,10901,250,80,8/28/2025 12:33:59 PM,12
0,19,20,0,32257,104,0,10259,250,73,8/28/2025 12:33:59 PM,12
0,20,20,0,32257,104,0,13924,250,67,8/28/2025 12:33:59 PM,12
0,21,20,0,32257,104,0,15568,250,60,8/28/2025 12:33:59 PM,12
0,22,20,0,32256,104,0,16010,250,53,8/28/2025 12:33:59 PM,12
0,23,20,0,32256,104,0,15023,250,47,8/28/2025 12:34:00 PM,12
0,24,20,0,32256,104,0,13933,250,40,8/28/2025 12:34:00 PM,12
0,24,23,0,32257,104,0,15002,249,78,8/28/2025 12:34:00 PM,12
0,24,24,0,32257,104,0,18559,249,72,8/28/2025 12:34:00 PM,12
0,24,25,0,32256,103,0,21092,249,76,8/28/2025 12:34:01 PM,12
0,24,25,0,32256,103,0,14494,249,70,8/28/2025 12:34:01 PM,12
0,25,25,0,32256,103,0,11807,249,63,8/28/2025 12:34:01 PM,12
0,26,25,0,32256,103,0,10860,249,56,8/28/2025 12:34:01 PM,12
0,27,25,0,32256,103,0,9926,249,50,8/28/2025 12:34:01 PM,12
0,28,25,0,32257,103,0,7299,249,43,8/28/2025 12:34:02 PM,12
0,29,25,0,32256,103,0,7394,249,37,8/28/2025 12:34:02 PM,12
0,30,25,0,32257,103,0,6780,249,31,8/28/2025 12:34:02 PM,12
