THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,5,0,32258,113,0,2285,249,17,8/28/2025 12:29:27 PM,7
0,2,5,0,32256,113,0,2269,249,19,8/28/2025 12:29:27 PM,7
0,3,5,0,32256,113,0,2282,249,22,8/28/2025 12:29:27 PM,7
0,4,5,0,32257,113,0,2673,249,28,8/28/2025 12:29:27 PM,7
0,5,5,0,32256,113,0,3674,249,33,8/28/2025 12:29:28 PM,7
0,6,5,0,32257,113,0,5157,249,40,8/28/2025 12:29:28 PM,7
0,7,5,0,32257,112,0,11451,249,26,8/28/2025 12:29:28 PM,7
0,8,5,0,32256,110,0,20498,250,35,8/28/2025 12:29:28 PM,7
0,9,5,0,32256,108,0,22022,249,51,8/28/2025 12:29:28 PM,7
0,10,5,0,32256,108,0,18020,249,47,8/28/2025 12:29:29 PM,7
0,11,5,0,32256,108,0,12357,249,42,8/28/2025 12:29:29 PM,7
0,12,5,0,32256,108,0,10994,249,39,8/28/2025 12:29:29 PM,7
0,13,7,0,32256,108,0,11434,250,46,8/28/2025 12:29:29 PM,7
0,14,9,0,32256,107,0,17011,250,65,8/28/2025 12:29:29 PM,7
0,14,9,0,32256,106,0,19538,249,84,8/28/2025 12:29:30 PM,7
0,15,9,0,32257,106,0,17556,249,79,8/28/2025 12:29:30 PM,7
0,16,9,0,32257,106,0,14038,249,73,8/28/2025 12:29:30 PM,7
0,17,12,0,32256,106,0,11514,250,72,8/28/2025 12:29:30 PM,7
0,18,12,0,32256,106,0,8883,250,66,8/28/2025 12:29:31 PM,7
0,19,13,0,32256,106,0,9353,250,59,8/28/2025 12:29:31 PM,7
0,20,13,0,32256,106,0,9976,250,53,8/28/2025 12:29:31 PM,7
0,21,14,0,32257,106,0,10284,250,60,8/28/2025 12:29:31 PM,7
0,22,15,0,32256,106,0,16995,250,55,8/28/2025 12:29:31 PM,7
0,22,16,0,32256,106,0,20166,250,69,8/28/2025 12:29:32 PM,7
0,23,16,0,32258,106,0,17565,250,63,8/28/2025 12:29:32 PM,7
0,24,16,0,32257,106,0,20538,250,57,8/28/2025 12:29:32 PM,7
0,25,16,0,32258,105,0,21751,250,48,8/28/2025 12:29:32 PM,7
