THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,4,0,32256,112,0,3280,250,47,8/28/2025 12:39:29 PM,18
0,2,4,0,32256,112,0,3238,250,44,8/28/2025 12:39:29 PM,18
0,3,4,0,32256,112,0,3288,250,43,8/28/2025 12:39:30 PM,18
0,4,4,0,32256,112,0,3324,250,43,8/28/2025 12:39:30 PM,18
0,5,4,0,32257,112,0,3741,250,44,8/28/2025 12:39:30 PM,18
0,6,4,0,31999,112,0,4193,250,46,8/28/2025 12:39:30 PM,18
0,7,4,0,32256,112,0,7283,250,48,8/28/2025 12:39:30 PM,18
0,8,5,0,32256,111,0,21726,250,22,8/28/2025 12:39:31 PM,18
0,9,5,0,32256,108,0,21505,249,51,8/28/2025 12:39:31 PM,18
0,10,5,0,31999,108,0,18160,249,47,8/28/2025 12:39:31 PM,18
0,11,6,0,32256,108,0,15086,250,63,8/28/2025 12:39:31 PM,18
0,12,9,0,32256,108,0,17477,250,56,8/28/2025 12:39:32 PM,18
0,13,9,0,32256,108,0,19486,250,49,8/28/2025 12:39:32 PM,18
0,14,9,0,32256,108,0,16924,250,43,8/28/2025 12:39:32 PM,18
0,15,9,0,32257,108,0,13399,250,36,8/28/2025 12:39:32 PM,18
0,16,9,0,32257,106,0,16591,249,79,8/28/2025 12:39:32 PM,18
0,17,9,0,32256,106,0,18144,249,73,8/28/2025 12:39:33 PM,18
0,18,11,0,32257,106,0,15596,250,66,8/28/2025 12:39:33 PM,18
0,19,12,0,32256,106,0,12869,250,66,8/28/2025 12:39:33 PM,18
0,20,12,0,32257,106,0,13027,250,59,8/28/2025 12:39:33 PM,18
0,21,12,0,32256,106,0,12935,250,53,8/28/2025 12:39:33 PM,18
0,22,13,0,32256,106,0,12338,250,46,8/28/2025 12:39:34 PM,18
0,23,15,0,32257,106,0,15407,250,55,8/28/2025 12:39:34 PM,18
0,24,15,0,32257,106,0,19504,250,48,8/28/2025 12:39:34 PM,18
0,25,15,0,32256,106,0,16437,250,41,8/28/2025 12:39:34 PM,18
0,26,15,0,32256,106,0,13402,250,35,8/28/2025 12:39:34 PM,18
0,27,15,0,32257,106,0,12945,250,29,8/28/2025 12:39:35 PM,18
0,28,15,0,32256,105,0,20546,250,41,8/28/2025 12:39:35 PM,18
0,29,15,0,32258,105,0,20085,250,35,8/28/2025 12:39:35 PM,18
0,30,15,0,32256,105,0,15933,250,29,8/28/2025 12:39:35 PM,18
0,31,16,0,32257,105,0,13053,250,23,8/28/2025 12:39:35 PM,18
0,32,18,0,32257,105,0,10926,250,32,8/28/2025 12:39:36 PM,18
0,33,19,0,32256,105,0,12867,250,48,8/28/2025 12:39:36 PM,18
0,34,19,0,32257,105,0,16425,250,42,8/28/2025 12:39:36 PM,18
0,35,19,0,32256,105,0,16977,250,36,8/28/2025 12:39:36 PM,18
0,36,19,0,32257,105,0,20553,250,30,8/28/2025 12:39:36 PM,18
0,37,20,0,32257,105,0,20490,250,25,8/28/2025 12:39:37 PM,18
0,38,20,0,32256,105,0,19968,250,20,8/28/2025 12:39:37 PM,18
0,39,20,0,32258,105,0,20490,250,16,8/28/2025 12:39:37 PM,18
0,40,21,0,32257,105,0,21593,249,36,8/28/2025 12:39:37 PM,18
0,41,23,0,32256,103,0,22176,249,44,8/28/2025 12:39:37 PM,18
0,42,24,0,32257,103,0,17087,249,56,8/28/2025 12:39:38 PM,18
0,43,24,0,32256,103,0,15069,249,50,8/28/2025 12:39:38 PM,18
0,44,24,0,32256,103,0,15015,249,43,8/28/2025 12:39:38 PM,18
0,45,24,0,32256,103,0,14429,249,37,8/28/2025 12:39:38 PM,18
0,46,24,0,32258,103,0,13516,249,31,8/28/2025 12:39:39 PM,18
0,47,24,0,32256,103,0,11917,249,25,8/28/2025 12:39:39 PM,18
0,48,27,0,32257,103,0,8821,250,39,8/28/2025 12:39:39 PM,18
0,49,28,0,32258,103,0,5241,250,57,8/28/2025 12:39:39 PM,18
0,49,30,0,32256,103,0,5185,249,73,8/28/2025 12:39:39 PM,18
0,49,30,0,32256,103,0,6296,249,68,8/28/2025 12:39:40 PM,18
0,49,30,0,32257,103,0,6863,249,61,8/28/2025 12:39:40 PM,18
0,50,30,0,32258,103,0,6656,249,56,8/28/2025 12:39:40 PM,18
0,51,30,0,32256,103,0,5697,249,50,8/28/2025 12:39:40 PM,18
0,52,30,0,32257,103,0,5856,249,44,8/28/2025 12:39:40 PM,18
0,53,30,0,32257,103,0,5679,249,39,8/28/2025 12:39:41 PM,18
0,54,30,0,32257,103,0,5298,249,34,8/28/2025 12:39:41 PM,18
0,55,30,0,32257,103,0,5153,249,29,8/28/2025 12:39:41 PM,18
0,56,30,0,32257,103,0,4835,249,25,8/28/2025 12:39:41 PM,18
0,57,30,0,32257,103,0,4785,249,21,8/28/2025 12:39:41 PM,18
0,58,30,0,32258,103,0,4732,249,20,8/28/2025 12:39:42 PM,18
0,59,30,0,32257,103,0,4687,249,20,8/28/2025 12:39:42 PM,18
0,60,30,0,32258,103,0,4660,249,22,8/28/2025 12:39:42 PM,18
0,61,30,0,32257,103,0,4615,249,26,8/28/2025 12:39:42 PM,18
0,62,30,0,32257,103,0,4344,249,30,8/28/2025 12:39:42 PM,18
0,63,30,0,32257,103,0,4608,249,35,8/28/2025 12:39:43 PM,18
0,64,30,0,32256,103,0,4679,249,40,8/28/2025 12:39:43 PM,18
0,65,32,0,32256,103,0,5845,249,23,8/28/2025 12:39:43 PM,18
0,66,33,0,32256,103,0,9867,249,28,8/28/2025 12:39:43 PM,18
0,67,34,0,32256,103,0,15561,249,33,8/28/2025 12:39:43 PM,18
0,68,36,0,32256,103,0,17134,250,16,8/28/2025 12:39:44 PM,18
0,69,37,0,32256,102,0,18561,249,18,8/28/2025 12:39:44 PM,18
0,70,37,0,32257,102,0,17000,249,19,8/28/2025 12:39:44 PM,18
0,71,37,0,32256,102,0,16390,249,21,8/28/2025 12:39:44 PM,18
0,72,37,0,32257,102,0,15980,249,26,8/28/2025 12:39:44 PM,18
0,73,37,0,32257,102,0,11372,249,31,8/28/2025 12:39:45 PM,18
0,74,37,0,32257,102,0,8739,249,37,8/28/2025 12:39:45 PM,18
0,75,38,0,32256,102,0,6861,250,30,8/28/2025 12:39:45 PM,18
0,76,40,0,32257,102,0,2656,250,14,8/28/2025 12:39:45 PM,18
0,77,41,0,32257,102,0,1105,250,21,8/28/2025 12:39:45 PM,18
0,78,41,0,32256,102,0,1180,250,27,8/28/2025 12:39:46 PM,18
0,79,41,0,32257,102,0,1687,250,34,8/28/2025 12:39:46 PM,18
0,80,43,0,32257,102,0,1202,250,24,8/28/2025 12:39:46 PM,18
0,81,45,0,32257,102,0,1545,250,12,8/28/2025 12:39:46 PM,18
0,82,45,0,32256,102,0,1747,250,8,8/28/2025 12:39:46 PM,18
0,83,45,0,32257,102,0,94,250,10,8/28/2025 12:39:47 PM,18
0,84,45,0,32256,102,0,65774,250,14,8/28/2025 12:39:47 PM,18
0,85,45,0,32256,102,0,65627,250,21,8/28/2025 12:39:47 PM,18
0,86,45,0,32256,102,0,65032,250,26,8/28/2025 12:39:47 PM,18
0,87,46,0,32257,102,0,64168,250,33,8/28/2025 12:39:47 PM,18
0,88,48,0,32258,102,0,63665,250,32,8/28/2025 12:39:48 PM,18
0,89,48,0,32257,102,0,64249,250,37,8/28/2025 12:39:48 PM,18
0,90,49,0,32257,102,0,64119,249,24,8/28/2025 12:39:48 PM,18
0,91,49,0,32257,102,0,64191,249,26,8/28/2025 12:39:48 PM,18
0,92,50,0,32256,102,0,63115,249,28,8/28/2025 12:39:49 PM,18
0,93,51,0,32256,102,0,62613,249,33,8/28/2025 12:39:49 PM,18
0,94,51,0,32256,102,0,62057,249,38,8/28/2025 12:39:49 PM,18
0,95,51,0,32256,102,0,59003,249,43,8/28/2025 12:39:49 PM,18
0,96,51,0,32257,102,0,56062,249,49,8/28/2025 12:39:49 PM,18
0,97,52,0,32257,102,0,50783,249,57,8/28/2025 12:39:50 PM,18
0,98,52,0,32256,102,0,44545,249,61,8/28/2025 12:39:50 PM,18
0,99,52,0,32257,103,0,41186,250,42,8/28/2025 12:39:50 PM,18
0,100,52,0,32256,104,0,41703,249,23,8/28/2025 12:39:50 PM,18
0,101,52,0,32257,106,0,40139,249,22,8/28/2025 12:39:50 PM,18
0,101,52,0,32256,108,0,43738,250,66,8/28/2025 12:39:51 PM,18
0,102,52,0,32257,108,0,46790,250,60,8/28/2025 12:39:51 PM,18
0,103,52,0,32259,108,0,49273,250,54,8/28/2025 12:39:51 PM,18
0,104,52,0,32256,108,0,48736,250,48,8/28/2025 12:39:51 PM,18
0,105,52,0,32258,108,0,48709,250,42,8/28/2025 12:39:51 PM,18
0,106,52,0,32256,108,0,48807,250,35,8/28/2025 12:39:52 PM,18
0,107,53,0,32256,108,0,45293,250,32,8/28/2025 12:39:52 PM,18
0,107,53,0,32256,110,0,41479,250,73,8/28/2025 12:39:52 PM,18
0,107,53,0,32256,110,0,44115,250,67,8/28/2025 12:39:52 PM,18
0,107,53,0,32256,110,0,45080,250,61,8/28/2025 12:39:52 PM,18
0,108,53,0,32256,110,0,43582,250,54,8/28/2025 12:39:53 PM,18
0,109,53,0,32256,110,0,40009,250,48,8/28/2025 12:39:53 PM,18
0,109,53,0,32257,111,0,37532,249,65,8/28/2025 12:39:53 PM,18
0,109,53,0,32256,113,0,37949,250,84,8/28/2025 12:39:53 PM,18
0,109,53,0,32256,114,0,43079,249,102,8/28/2025 12:39:54 PM,18
0,109,53,0,32256,114,0,50936,249,95,8/28/2025 12:39:54 PM,18
0,109,53,0,32256,114,0,52243,249,89,8/28/2025 12:39:54 PM,18
0,109,53,0,32256,114,0,52984,249,82,8/28/2025 12:39:54 PM,18
0,109,53,0,32257,114,0,51893,249,76,8/28/2025 12:39:54 PM,18
0,109,53,0,32256,114,0,49756,249,69,8/28/2025 12:39:55 PM,18
0,109,53,0,32257,114,0,47651,249,63,8/28/2025 12:39:55 PM,18
0,109,52,0,32256,115,0,43524,249,82,8/28/2025 12:39:55 PM,18
0,109,51,0,32256,115,0,45164,249,75,8/28/2025 12:39:55 PM,18
0,109,51,0,32256,115,0,48872,249,69,8/28/2025 12:39:55 PM,18
0,109,51,0,32257,115,0,52759,249,62,8/28/2025 12:39:56 PM,18
0,110,51,0,32257,115,0,55506,249,56,8/28/2025 12:39:56 PM,18
0,111,51,0,32256,115,0,56834,249,49,8/28/2025 12:39:56 PM,18
0,112,51,0,32257,115,0,56409,249,43,8/28/2025 12:39:56 PM,18
0,113,51,0,32256,115,0,55551,249,37,8/28/2025 12:39:56 PM,18
0,114,50,0,31999,115,0,52961,250,39,8/28/2025 12:39:57 PM,18
0,115,48,0,32256,117,0,47296,249,68,8/28/2025 12:39:57 PM,18
0,116,47,0,32256,117,0,46641,249,62,8/28/2025 12:39:57 PM,18
0,117,47,0,32256,117,0,46736,249,56,8/28/2025 12:39:57 PM,18
0,118,47,0,32258,117,0,46248,249,50,8/28/2025 12:39:58 PM,18
0,119,47,0,32256,117,0,46678,249,44,8/28/2025 12:39:58 PM,18
0,120,47,0,32256,118,0,47645,250,55,8/28/2025 12:39:58 PM,18
0,121,47,0,32256,118,0,43241,250,50,8/28/2025 12:39:58 PM,18
0,122,45,0,32256,118,0,42125,250,51,8/28/2025 12:39:58 PM,18
0,123,44,0,32256,118,0,39128,250,48,8/28/2025 12:39:59 PM,18
0,124,44,0,32256,118,0,37108,250,44,8/28/2025 12:39:59 PM,18
0,125,44,0,32257,118,0,36975,250,40,8/28/2025 12:39:59 PM,18
0,126,43,0,32256,119,0,35579,249,62,8/28/2025 12:39:59 PM,18
0,126,41,0,32256,120,0,40985,250,82,8/28/2025 12:39:59 PM,18
0,127,41,0,31999,120,0,48795,250,77,8/28/2025 12:40:00 PM,18
0,128,42,0,32257,120,0,52306,250,73,8/28/2025 12:40:00 PM,18
