THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,0,0,32256,110,0,61113,249,82,8/28/2025 12:23:20 PM,0
0,2,0,0,32257,110,0,61118,249,78,8/28/2025 12:23:20 PM,0
0,3,0,0,32257,110,0,61063,249,75,8/28/2025 12:23:21 PM,0
0,4,0,0,32258,110,0,61090,249,73,8/28/2025 12:23:21 PM,0
0,5,0,0,32259,110,0,61662,249,72,8/28/2025 12:23:21 PM,0
0,6,0,0,32257,110,0,62981,249,71,8/28/2025 12:23:21 PM,0
0,7,0,0,32256,110,0,64124,249,71,8/28/2025 12:23:21 PM,0
0,8,0,0,32256,110,0,65168,249,72,8/28/2025 12:23:22 PM,0
0,9,0,0,32257,110,0,12450,249,73,8/28/2025 12:23:22 PM,0
0,10,0,0,32257,110,0,9448,249,75,8/28/2025 12:23:22 PM,0
0,10,0,0,32256,110,0,8386,249,78,8/28/2025 12:23:22 PM,0
0,10,1,0,32256,110,0,5271,249,82,8/28/2025 12:23:22 PM,0
0,11,4,0,31999,110,0,2289,250,63,8/28/2025 12:23:23 PM,0
0,12,5,0,32256,110,0,7852,250,34,8/28/2025 12:23:23 PM,0
0,13,7,0,32257,110,0,10895,250,19,8/28/2025 12:23:23 PM,0
0,14,8,0,32256,109,0,13454,250,13,8/28/2025 12:23:23 PM,0
0,15,8,0,32256,109,0,16104,250,16,8/28/2025 12:23:23 PM,0
0,16,8,0,32256,109,0,15901,250,21,8/28/2025 12:23:24 PM,0
0,17,8,0,32256,109,0,17045,250,26,8/28/2025 12:23:24 PM,0
0,18,9,0,32257,108,0,17657,250,4,8/28/2025 12:23:24 PM,0
0,19,10,0,32256,108,0,18090,250,3,8/28/2025 12:23:24 PM,0
0,20,10,0,32256,107,0,18653,249,19,8/28/2025 12:23:25 PM,0
0,21,10,0,32256,106,0,19495,250,39,8/28/2025 12:23:25 PM,0
0,22,10,0,32256,106,0,18116,250,35,8/28/2025 12:23:25 PM,0
0,23,10,0,32256,106,0,17096,250,32,8/28/2025 12:23:25 PM,0
0,24,10,0,32256,106,0,15421,250,31,8/28/2025 12:23:25 PM,0
0,25,12,0,32256,106,0,15034,250,17,8/28/2025 12:23:26 PM,0
0,26,12,0,32256,106,0,15553,250,13,8/28/2025 12:23:26 PM,0
