THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,4,0,32256,111,0,2114,250,63,8/28/2025 12:38:38 PM,17
0,2,4,0,31999,111,0,2061,250,58,8/28/2025 12:38:38 PM,17
0,3,4,0,32256,111,0,2070,250,54,8/28/2025 12:38:39 PM,17
0,4,4,0,32256,111,0,2086,250,51,8/28/2025 12:38:39 PM,17
0,5,4,0,32256,111,0,3207,250,49,8/28/2025 12:38:39 PM,17
0,6,4,0,32256,111,0,3197,250,47,8/28/2025 12:38:39 PM,17
0,7,4,0,32256,111,0,4337,250,46,8/28/2025 12:38:39 PM,17
0,8,4,0,32256,110,0,16522,250,47,8/28/2025 12:38:40 PM,17
0,9,6,0,32256,108,0,20058,250,74,8/28/2025 12:38:40 PM,17
0,9,9,0,32256,107,0,19470,250,90,8/28/2025 12:38:40 PM,17
0,9,9,0,32256,107,0,18082,250,83,8/28/2025 12:38:40 PM,17
0,9,11,0,32256,107,0,15419,249,79,8/28/2025 12:38:40 PM,17
0,9,12,0,32257,107,0,11285,250,83,8/28/2025 12:38:41 PM,17
0,9,12,0,32256,107,0,10435,250,77,8/28/2025 12:38:41 PM,17
0,10,12,0,32257,107,0,8344,250,70,8/28/2025 12:38:41 PM,17
0,11,12,0,32256,107,0,7908,250,64,8/28/2025 12:38:41 PM,17
0,12,12,0,32257,107,0,8198,250,58,8/28/2025 12:38:41 PM,17
0,13,12,0,32257,107,0,7761,250,51,8/28/2025 12:38:42 PM,17
0,14,12,0,32258,107,0,7711,250,44,8/28/2025 12:38:42 PM,17
0,15,12,0,32256,107,0,7330,250,38,8/28/2025 12:38:42 PM,17
0,16,12,0,32257,106,0,16389,250,53,8/28/2025 12:38:42 PM,17
0,17,12,0,32256,106,0,18091,250,46,8/28/2025 12:38:42 PM,17
0,18,12,0,32256,106,0,15430,250,40,8/28/2025 12:38:43 PM,17
0,19,14,0,32256,106,0,14428,250,48,8/28/2025 12:38:43 PM,17
0,20,16,0,32256,106,0,16028,250,63,8/28/2025 12:38:43 PM,17
0,21,16,0,32256,105,0,20153,250,54,8/28/2025 12:38:43 PM,17
0,22,16,0,32257,105,0,21104,250,48,8/28/2025 12:38:43 PM,17
0,23,16,0,32257,105,0,20717,250,41,8/28/2025 12:38:44 PM,17
0,24,16,0,32257,105,0,18589,250,35,8/28/2025 12:38:44 PM,17
0,25,16,0,32256,105,0,14573,250,29,8/28/2025 12:38:44 PM,17
0,26,19,0,32256,105,0,14584,250,60,8/28/2025 12:38:44 PM,17
0,27,19,0,32256,104,0,20518,250,67,8/28/2025 12:38:44 PM,17
0,28,19,0,32256,104,0,19111,250,60,8/28/2025 12:38:45 PM,17
0,29,19,0,32256,104,0,19187,250,53,8/28/2025 12:38:45 PM,17
0,30,19,0,32257,104,0,20212,250,47,8/28/2025 12:38:45 PM,17
0,31,20,0,31999,104,0,22583,250,40,8/28/2025 12:38:45 PM,17
0,32,21,0,31999,104,0,19048,250,55,8/28/2025 12:38:45 PM,17
0,32,23,0,32256,104,0,18978,249,72,8/28/2025 12:38:46 PM,17
0,33,23,0,32256,103,0,20566,249,56,8/28/2025 12:38:46 PM,17
0,34,23,0,32256,103,0,18462,249,50,8/28/2025 12:38:46 PM,17
0,35,24,0,32257,103,0,14501,249,63,8/28/2025 12:38:46 PM,17
0,35,26,0,32256,103,0,12447,250,78,8/28/2025 12:38:46 PM,17
0,35,26,0,32256,103,0,10495,250,72,8/28/2025 12:38:47 PM,17
0,35,26,0,32256,103,0,8711,250,65,8/28/2025 12:38:47 PM,17
0,36,26,0,31999,103,0,8289,250,59,8/28/2025 12:38:47 PM,17
0,37,26,0,32256,103,0,8830,250,52,8/28/2025 12:38:47 PM,17
0,38,26,0,32258,103,0,7399,250,46,8/28/2025 12:38:47 PM,17
0,39,26,0,32257,103,0,4281,250,39,8/28/2025 12:38:48 PM,17
0,40,26,0,32257,103,0,3126,250,33,8/28/2025 12:38:48 PM,17
0,41,26,0,32257,103,0,2253,250,26,8/28/2025 12:38:48 PM,17
0,42,27,0,32257,103,0,1764,250,20,8/28/2025 12:38:48 PM,17
0,43,29,0,32256,103,0,1160,250,36,8/28/2025 12:38:49 PM,17
0,44,29,0,32256,103,0,3713,250,30,8/28/2025 12:38:49 PM,17
