THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,4,0,32256,111,0,65107,250,63,8/28/2025 12:37:46 PM,16
0,2,4,0,32256,111,0,65105,250,58,8/28/2025 12:37:46 PM,16
0,3,4,0,31999,111,0,65119,250,54,8/28/2025 12:37:47 PM,16
0,4,4,0,32257,111,0,65132,250,51,8/28/2025 12:37:47 PM,16
0,5,4,0,32256,111,0,65165,250,49,8/28/2025 12:37:47 PM,16
0,6,4,0,32256,111,0,65721,250,47,8/28/2025 12:37:47 PM,16
0,7,4,0,31999,111,0,3596,250,46,8/28/2025 12:37:47 PM,16
0,8,4,0,32256,111,0,9849,250,47,8/28/2025 12:37:48 PM,16
0,9,5,0,32256,111,0,11962,250,23,8/28/2025 12:37:48 PM,16
0,10,8,0,32256,110,0,19587,250,15,8/28/2025 12:37:48 PM,16
0,11,8,0,31999,110,0,15522,250,8,8/28/2025 12:37:48 PM,16
0,12,8,0,32256,110,0,12520,250,4,8/28/2025 12:37:49 PM,16
0,13,8,0,32256,109,0,14976,250,21,8/28/2025 12:37:49 PM,16
0,14,8,0,31999,108,0,17474,250,40,8/28/2025 12:37:49 PM,16
0,15,8,0,32257,108,0,19166,250,35,8/28/2025 12:37:49 PM,16
0,16,8,0,32256,108,0,19177,250,30,8/28/2025 12:37:49 PM,16
0,17,9,0,32257,108,0,14969,250,23,8/28/2025 12:37:50 PM,16
0,18,10,0,32256,107,0,18174,249,41,8/28/2025 12:37:50 PM,16
0,19,11,0,32256,106,0,19605,250,60,8/28/2025 12:37:50 PM,16
0,20,11,0,32256,106,0,17662,250,54,8/28/2025 12:37:50 PM,16
0,21,11,0,32257,106,0,20120,250,49,8/28/2025 12:37:50 PM,16
0,22,11,0,32257,106,0,15907,250,43,8/28/2025 12:37:51 PM,16
0,23,12,0,32256,106,0,12337,250,40,8/28/2025 12:37:51 PM,16
0,24,14,0,32256,106,0,15901,250,48,8/28/2025 12:37:51 PM,16
0,25,15,0,32256,105,0,21142,250,61,8/28/2025 12:37:51 PM,16
0,26,16,0,32256,105,0,22111,250,54,8/28/2025 12:37:51 PM,16
0,27,16,0,32256,105,0,21230,250,48,8/28/2025 12:37:52 PM,16
0,28,16,0,32256,105,0,20733,250,41,8/28/2025 12:37:52 PM,16
0,29,17,0,32256,105,0,17550,250,51,8/28/2025 12:37:52 PM,16
0,30,18,0,32256,105,0,15915,250,44,8/28/2025 12:37:52 PM,16
0,31,18,0,32257,105,0,17649,250,38,8/28/2025 12:37:52 PM,16
0,32,19,0,32257,105,0,17643,250,54,8/28/2025 12:37:53 PM,16
0,33,19,0,32256,105,0,18544,250,48,8/28/2025 12:37:53 PM,16
0,34,20,0,32257,105,0,20134,250,42,8/28/2025 12:37:53 PM,16
0,35,20,0,32256,104,0,20696,250,47,8/28/2025 12:37:53 PM,16
0,36,20,0,32257,103,0,23046,249,60,8/28/2025 12:37:53 PM,16
0,37,20,0,32257,103,0,16484,249,54,8/28/2025 12:37:54 PM,16
0,38,20,0,32257,103,0,14396,249,49,8/28/2025 12:37:54 PM,16
0,39,20,0,32256,103,0,12485,249,43,8/28/2025 12:37:54 PM,16
0,40,20,0,32256,103,0,11370,249,39,8/28/2025 12:37:54 PM,16
0,41,23,0,32257,103,0,10902,249,44,8/28/2025 12:37:54 PM,16
0,42,24,0,32256,103,0,7705,249,56,8/28/2025 12:37:55 PM,16
0,43,25,0,32256,103,0,5695,249,50,8/28/2025 12:37:55 PM,16
0,44,25,0,32256,103,0,4821,249,43,8/28/2025 12:37:55 PM,16
0,45,25,0,32256,103,0,4688,249,37,8/28/2025 12:37:55 PM,16
0,46,25,0,32256,103,0,4326,249,31,8/28/2025 12:37:55 PM,16
0,47,25,0,32258,103,0,3779,249,25,8/28/2025 12:37:56 PM,16
0,48,26,0,32256,103,0,3214,250,39,8/28/2025 12:37:56 PM,16
0,49,26,0,32256,103,0,4168,250,33,8/28/2025 12:37:56 PM,16
0,50,27,0,32256,103,0,5239,250,26,8/28/2025 12:37:56 PM,16
0,51,27,0,32257,103,0,5256,250,20,8/28/2025 12:37:57 PM,16
0,52,27,0,32257,103,0,4165,250,14,8/28/2025 12:37:57 PM,16
0,53,29,0,32257,103,0,4202,250,30,8/28/2025 12:37:57 PM,16
0,54,29,0,31999,103,0,4724,250,24,8/28/2025 12:37:57 PM,16
0,55,29,0,32256,103,0,4677,250,17,8/28/2025 12:37:57 PM,16
0,56,29,0,31999,103,0,4763,250,11,8/28/2025 12:37:58 PM,16
0,57,30,0,32256,103,0,4236,249,34,8/28/2025 12:37:58 PM,16
0,58,32,0,32256,103,0,4667,249,51,8/28/2025 12:37:58 PM,16
0,59,32,0,32256,103,0,5773,249,44,8/28/2025 12:37:58 PM,16
0,60,32,0,32257,103,0,5786,249,38,8/28/2025 12:37:58 PM,16
0,61,32,0,32257,103,0,5765,249,33,8/28/2025 12:37:59 PM,16
0,62,32,0,32256,103,0,6336,249,28,8/28/2025 12:37:59 PM,16
0,63,34,0,32256,103,0,7174,249,24,8/28/2025 12:37:59 PM,16
0,64,34,0,32257,103,0,8441,249,20,8/28/2025 12:37:59 PM,16
0,65,34,0,32256,103,0,10479,249,18,8/28/2025 12:37:59 PM,16
0,66,34,0,32256,103,0,11392,249,18,8/28/2025 12:38:00 PM,16
0,67,34,0,32257,103,0,11842,249,20,8/28/2025 12:38:00 PM,16
0,68,34,0,32257,103,0,11452,249,23,8/28/2025 12:38:00 PM,16
0,69,34,0,32256,103,0,11964,249,28,8/28/2025 12:38:00 PM,16
0,70,37,0,32256,103,0,12391,250,22,8/28/2025 12:38:00 PM,16
0,71,37,0,32256,103,0,13419,250,15,8/28/2025 12:38:01 PM,16
0,72,37,0,32257,103,0,16488,250,10,8/28/2025 12:38:01 PM,16
0,73,37,0,32257,103,0,16483,250,6,8/28/2025 12:38:01 PM,16
0,74,37,0,32257,103,0,15561,250,7,8/28/2025 12:38:01 PM,16
0,75,38,0,32256,103,0,15445,250,12,8/28/2025 12:38:01 PM,16
0,76,39,0,32257,103,0,15985,250,25,8/28/2025 12:38:02 PM,16
0,77,40,0,32256,103,0,15552,250,21,8/28/2025 12:38:02 PM,16
0,78,40,0,32256,103,0,14550,250,18,8/28/2025 12:38:02 PM,16
0,79,40,0,32257,103,0,14013,250,18,8/28/2025 12:38:02 PM,16
0,80,41,0,32257,103,0,14503,250,20,8/28/2025 12:38:03 PM,16
0,81,41,0,32257,103,0,14886,250,23,8/28/2025 12:38:03 PM,16
0,82,41,0,32256,103,0,14523,250,28,8/28/2025 12:38:03 PM,16
0,83,43,0,32257,103,0,14454,250,8,8/28/2025 12:38:03 PM,16
0,84,44,0,32256,103,0,14357,250,12,8/28/2025 12:38:03 PM,16
0,85,44,0,32258,103,0,15510,250,8,8/28/2025 12:38:04 PM,16
0,86,44,0,32257,103,0,15043,250,10,8/28/2025 12:38:04 PM,16
0,87,44,0,32256,103,0,12520,250,14,8/28/2025 12:38:04 PM,16
0,88,44,0,32257,103,0,10317,250,21,8/28/2025 12:38:04 PM,16
0,89,45,0,32256,103,0,6397,250,14,8/28/2025 12:38:04 PM,16
0,90,46,0,32256,103,0,3619,249,7,8/28/2025 12:38:05 PM,16
0,91,47,0,32256,103,0,598,249,7,8/28/2025 12:38:05 PM,16
0,92,47,0,32256,103,0,64152,249,12,8/28/2025 12:38:05 PM,16
0,93,47,0,32256,103,0,64185,249,18,8/28/2025 12:38:05 PM,16
0,94,47,0,32256,103,0,63740,249,24,8/28/2025 12:38:05 PM,16
0,95,47,0,32256,103,0,62566,249,30,8/28/2025 12:38:06 PM,16
0,96,47,0,32256,103,0,61534,249,38,8/28/2025 12:38:06 PM,16
0,97,47,0,32256,103,0,57881,249,44,8/28/2025 12:38:06 PM,16
0,98,47,0,32256,103,0,52957,249,50,8/28/2025 12:38:06 PM,16
0,99,49,0,32258,103,0,50918,249,49,8/28/2025 12:38:06 PM,16
0,100,49,0,32257,103,0,46156,249,55,8/28/2025 12:38:07 PM,16
0,101,50,0,32257,104,0,42118,250,14,8/28/2025 12:38:07 PM,16
0,102,50,0,32258,105,0,38481,250,21,8/28/2025 12:38:07 PM,16
0,103,50,0,32256,106,0,41145,250,17,8/28/2025 12:38:07 PM,16
0,104,50,0,32257,107,0,46757,250,29,8/28/2025 12:38:07 PM,16
0,105,50,0,32257,108,0,47218,249,46,8/28/2025 12:38:08 PM,16
0,106,50,0,32257,108,0,47143,249,43,8/28/2025 12:38:08 PM,16
0,107,51,0,32256,108,0,47842,250,29,8/28/2025 12:38:08 PM,16
0,108,51,0,31999,108,0,47702,250,23,8/28/2025 12:38:08 PM,16
0,109,51,0,32257,108,0,47765,250,18,8/28/2025 12:38:08 PM,16
0,110,51,0,32256,108,0,47819,250,12,8/28/2025 12:38:09 PM,16
0,111,51,0,32257,108,0,46689,250,10,8/28/2025 12:38:09 PM,16
0,112,51,0,32256,108,0,44562,250,11,8/28/2025 12:38:09 PM,16
0,113,51,0,32256,109,0,42042,250,20,8/28/2025 12:38:09 PM,16
0,114,51,0,31999,109,0,46087,250,16,8/28/2025 12:38:09 PM,16
0,115,51,0,32256,110,0,44136,250,31,8/28/2025 12:38:10 PM,16
0,116,51,0,32257,110,0,43008,250,26,8/28/2025 12:38:10 PM,16
0,117,51,0,32257,110,0,42521,250,21,8/28/2025 12:38:10 PM,16
0,118,51,0,32257,110,0,41720,250,18,8/28/2025 12:38:10 PM,16
0,119,51,0,32256,111,0,39100,250,31,8/28/2025 12:38:10 PM,16
0,120,51,0,32257,111,0,36944,250,26,8/28/2025 12:38:11 PM,16
0,121,51,0,31999,111,0,41583,250,21,8/28/2025 12:38:11 PM,16
0,122,51,0,32256,111,0,40567,250,17,8/28/2025 12:38:11 PM,16
0,123,51,0,32257,111,0,40653,250,16,8/28/2025 12:38:11 PM,16
0,124,51,0,32257,112,0,40190,250,24,8/28/2025 12:38:11 PM,16
0,124,51,0,32256,114,0,38599,249,64,8/28/2025 12:38:12 PM,16
0,125,51,0,32256,114,0,47186,249,57,8/28/2025 12:38:12 PM,16
0,126,51,0,31999,114,0,49252,249,51,8/28/2025 12:38:12 PM,16
0,127,51,0,32258,114,0,49166,249,45,8/28/2025 12:38:12 PM,16
