THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,0,0,32257,112,0,64545,250,67,8/28/2025 12:12:37 PM,9
0,2,0,0,32257,112,0,64227,250,67,8/28/2025 12:12:37 PM,9
0,3,0,0,32256,112,0,64121,250,68,8/28/2025 12:12:37 PM,9
0,4,0,0,32256,112,0,64137,250,71,8/28/2025 12:12:38 PM,9
0,5,0,0,32256,112,0,64131,250,74,8/28/2025 12:12:38 PM,9
0,5,0,0,32258,112,0,65266,250,78,8/28/2025 12:12:38 PM,9
0,6,0,0,32257,111,0,7748,249,72,8/28/2025 12:12:38 PM,9
0,7,0,0,32257,109,0,14856,249,77,8/28/2025 12:12:38 PM,9
0,7,0,0,32256,107,0,17418,249,101,8/28/2025 12:12:39 PM,9
0,7,0,0,32256,106,0,18502,250,134,8/28/2025 12:12:39 PM,9
0,7,0,0,32257,106,0,19705,250,131,8/28/2025 12:12:39 PM,9
0,7,0,0,32256,106,0,20161,250,129,8/28/2025 12:12:39 PM,9
0,7,3,0,32257,106,0,17933,250,90,8/28/2025 12:12:39 PM,9
0,8,5,0,32256,106,0,18543,250,72,8/28/2025 12:12:40 PM,9
0,8,5,0,32257,105,0,20559,250,91,8/28/2025 12:12:40 PM,9
0,8,5,0,32256,102,0,22219,249,165,8/28/2025 12:12:40 PM,9
0,8,5,0,32257,102,0,17611,249,161,8/28/2025 12:12:40 PM,9
0,8,6,0,32257,102,0,15987,250,147,8/28/2025 12:12:40 PM,9
0,8,9,0,32256,102,0,15522,249,136,8/28/2025 12:12:41 PM,9
0,8,10,0,32256,102,0,12542,249,131,8/28/2025 12:12:41 PM,9
0,8,11,0,32256,102,0,12888,250,124,8/28/2025 12:12:41 PM,9
0,8,11,0,32256,100,0,16575,250,168,8/28/2025 12:12:41 PM,9
0,8,11,0,32257,100,0,19499,250,163,8/28/2025 12:12:41 PM,9
0,8,12,0,32256,100,0,12962,250,158,8/28/2025 12:12:42 PM,9
0,8,14,0,32257,100,0,8203,250,152,8/28/2025 12:12:42 PM,9
0,8,16,0,32256,100,0,5266,249,149,8/28/2025 12:12:42 PM,9
0,8,18,0,32257,100,0,4806,249,174,8/28/2025 12:12:42 PM,9
0,8,20,0,32256,100,0,4861,250,176,8/28/2025 12:12:43 PM,9
0,8,22,0,32256,100,0,4839,250,180,8/28/2025 12:12:43 PM,9
0,8,24,0,32257,100,0,4288,249,168,8/28/2025 12:12:43 PM,9
0,8,27,0,32256,100,0,3808,250,179,8/28/2025 12:12:43 PM,9
0,8,27,0,32256,100,0,66156,250,173,8/28/2025 12:12:43 PM,9
0,8,27,0,32257,100,0,65133,250,166,8/28/2025 12:12:44 PM,9
0,8,28,0,32256,100,0,65237,250,159,8/28/2025 12:12:44 PM,9
0,8,31,0,32258,100,0,65156,249,192,8/28/2025 12:12:44 PM,9
0,8,33,0,32257,100,0,65096,250,206,8/28/2025 12:12:44 PM,9
0,8,34,0,32256,100,0,65128,250,200,8/28/2025 12:12:44 PM,9
0,8,35,0,32257,100,0,64571,250,194,8/28/2025 12:12:45 PM,9
0,8,37,0,32257,100,0,63553,250,200,8/28/2025 12:12:45 PM,9
0,8,39,0,32257,100,0,64232,250,218,8/28/2025 12:12:45 PM,9
0,8,41,0,32256,100,0,63511,249,235,8/28/2025 12:12:45 PM,9
0,8,42,0,32257,100,0,63579,249,229,8/28/2025 12:12:45 PM,9
0,8,43,0,32257,100,0,63702,250,242,8/28/2025 12:12:46 PM,9
0,8,45,0,32256,100,0,63603,250,261,8/28/2025 12:12:46 PM,9
0,8,46,0,32256,100,0,63727,250,255,8/28/2025 12:12:46 PM,9
0,8,48,0,32257,100,0,64032,249,273,8/28/2025 12:12:46 PM,9
0,8,48,0,32256,100,0,63709,249,267,8/28/2025 12:12:46 PM,9
0,8,49,0,32256,100,0,63496,249,261,8/28/2025 12:12:47 PM,9
0,8,49,0,32257,100,0,63624,249,255,8/28/2025 12:12:47 PM,9
0,8,49,0,32258,100,0,63517,249,248,8/28/2025 12:12:47 PM,9
0,8,49,0,32257,100,0,64147,249,242,8/28/2025 12:12:47 PM,9
0,8,50,0,32258,100,0,63633,250,260,8/28/2025 12:12:47 PM,9
0,8,52,0,32257,100,0,63179,250,254,8/28/2025 12:12:48 PM,9
0,8,54,0,32256,100,0,63673,250,276,8/28/2025 12:12:48 PM,9
0,8,55,0,31999,100,0,63562,249,294,8/28/2025 12:12:48 PM,9
0,8,55,0,32257,100,0,63653,249,288,8/28/2025 12:12:48 PM,9
0,8,55,0,32257,100,0,63124,249,281,8/28/2025 12:12:48 PM,9
0,8,55,0,32257,100,0,62123,249,275,8/28/2025 12:12:49 PM,9
0,8,57,0,32258,100,0,57581,249,274,8/28/2025 12:12:49 PM,9
0,8,58,0,32256,101,0,50886,249,298,8/28/2025 12:12:49 PM,9
0,8,59,0,32256,103,0,46190,250,312,8/28/2025 12:12:49 PM,9
0,8,59,0,32257,103,0,44237,250,306,8/28/2025 12:12:49 PM,9
0,8,59,0,32257,103,0,44570,250,301,8/28/2025 12:12:50 PM,9
0,8,59,0,32258,103,0,42702,250,294,8/28/2025 12:12:50 PM,9
0,8,59,0,32257,104,0,38458,250,323,8/28/2025 12:12:50 PM,9
0,8,59,0,32259,104,0,39569,250,316,8/28/2025 12:12:50 PM,9
0,8,60,0,32256,107,0,35871,250,356,8/28/2025 12:12:50 PM,9
0,8,60,0,32256,109,0,39657,249,387,8/28/2025 12:12:51 PM,9
0,8,60,0,32258,110,0,44654,250,401,8/28/2025 12:12:51 PM,9
0,8,60,0,32256,111,0,46697,250,396,8/28/2025 12:12:51 PM,9
0,8,60,0,32256,111,0,42650,250,390,8/28/2025 12:12:51 PM,9
0,8,60,0,32256,111,0,41492,250,385,8/28/2025 12:12:51 PM,9
0,8,60,0,32256,111,0,39000,250,379,8/28/2025 12:12:52 PM,9
0,8,60,0,32256,113,0,37509,250,416,8/28/2025 12:12:52 PM,9
0,8,60,0,32256,115,0,41045,250,454,8/28/2025 12:12:52 PM,9
0,8,60,0,32256,115,0,46658,250,449,8/28/2025 12:12:52 PM,9
0,8,60,0,32258,116,0,47845,249,466,8/28/2025 12:12:52 PM,9
0,8,60,0,32257,116,0,45776,249,461,8/28/2025 12:12:53 PM,9
0,8,60,0,32256,116,0,46191,249,456,8/28/2025 12:12:53 PM,9
0,8,59,0,32256,117,0,46844,250,464,8/28/2025 12:12:53 PM,9
0,8,57,0,32256,117,0,45685,250,436,8/28/2025 12:12:53 PM,9
0,8,57,0,32257,118,0,44689,250,454,8/28/2025 12:12:53 PM,9
0,8,56,0,32256,118,0,42007,249,442,8/28/2025 12:12:54 PM,9
0,8,54,0,32256,118,0,41044,250,413,8/28/2025 12:12:54 PM,9
0,8,54,0,32256,119,0,36363,250,426,8/28/2025 12:12:54 PM,9
0,8,54,0,32257,122,0,38916,250,495,8/28/2025 12:12:54 PM,9
0,8,53,0,32256,122,0,46718,250,491,8/28/2025 12:12:54 PM,9
0,8,52,0,32257,123,0,47655,249,482,8/28/2025 12:12:55 PM,9
0,8,51,0,32256,123,0,45808,249,478,8/28/2025 12:12:55 PM,9
0,8,51,0,32258,123,0,45074,249,473,8/28/2025 12:12:55 PM,9
0,8,51,0,32257,125,0,40981,250,518,8/28/2025 12:12:55 PM,9
0,8,50,0,32257,125,0,44083,250,488,8/28/2025 12:12:55 PM,9
0,8,50,0,32258,125,0,46256,250,483,8/28/2025 12:12:56 PM,9
0,8,46,0,32257,125,0,45060,250,481,8/28/2025 12:12:56 PM,9
0,8,44,0,32256,125,0,45814,250,456,8/28/2025 12:12:56 PM,9
0,8,43,0,32258,125,0,47316,250,451,8/28/2025 12:12:56 PM,9
0,8,43,0,32258,125,0,47799,250,447,8/28/2025 12:12:57 PM,9
0,8,43,0,32258,125,0,47137,250,443,8/28/2025 12:12:57 PM,9
0,8,41,0,32259,125,0,45276,250,445,8/28/2025 12:12:57 PM,9
0,8,39,0,32256,125,0,44609,250,425,8/28/2025 12:12:57 PM,9
0,8,39,0,32256,125,0,45707,250,421,8/28/2025 12:12:57 PM,9
0,8,39,0,32256,125,0,45215,250,417,8/28/2025 12:12:58 PM,9
0,8,37,0,32256,125,0,44550,249,423,8/28/2025 12:12:58 PM,9
0,8,36,0,32258,125,0,41515,249,420,8/28/2025 12:12:58 PM,9
0,8,36,0,32257,126,0,41482,250,437,8/28/2025 12:12:58 PM,9
0,8,35,0,32256,126,0,40017,250,445,8/28/2025 12:12:58 PM,9
0,8,35,0,32256,126,0,37066,250,441,8/28/2025 12:12:59 PM,9
0,8,33,0,32256,126,0,33929,250,430,8/28/2025 12:12:59 PM,9
0,8,32,0,32256,126,0,37592,250,427,8/28/2025 12:12:59 PM,9
0,8,32,0,32257,126,0,40147,250,422,8/28/2025 12:12:59 PM,9
0,8,30,0,32256,126,0,40546,250,435,8/28/2025 12:12:59 PM,9
0,8,29,0,32257,126,0,40994,250,430,8/28/2025 12:13:00 PM,9
0,8,29,0,32257,127,0,40085,250,462,8/28/2025 12:13:00 PM,9
0,8,29,0,32256,128,0,39638,249,477,8/28/2025 12:13:00 PM,9
0,8,28,0,32256,128,0,45214,249,472,8/28/2025 12:13:00 PM,9
0,8,25,0,32257,128,0,49164,249,503,8/28/2025 12:13:00 PM,9
0,8,23,0,32257,128,0,55357,250,518,8/28/2025 12:13:01 PM,9
0,8,22,0,32257,128,0,56835,250,514,8/28/2025 12:13:01 PM,9
0,8,22,0,32256,128,0,59121,250,509,8/28/2025 12:13:01 PM,9
0,8,22,0,32256,128,0,59922,250,506,8/28/2025 12:13:01 PM,9
0,8,22,0,32256,128,0,63123,250,501,8/28/2025 12:13:01 PM,9
0,8,18,0,32256,128,0,64582,249,537,8/28/2025 12:13:02 PM,9
0,8,16,0,32256,128,0,1680,250,554,8/28/2025 12:13:02 PM,9
0,8,16,0,32257,128,0,6806,250,550,8/28/2025 12:13:02 PM,9
0,8,16,0,32258,128,0,6390,250,546,8/28/2025 12:13:02 PM,9
0,8,16,0,32258,128,0,9427,250,541,8/28/2025 12:13:02 PM,9
0,8,16,0,32256,127,0,16578,250,525,8/28/2025 12:13:03 PM,9
0,8,16,0,32256,125,0,20638,250,477,8/28/2025 12:13:03 PM,9
0,8,14,0,32256,125,0,21076,250,496,8/28/2025 12:13:03 PM,9
0,8,13,0,32256,125,0,12312,250,492,8/28/2025 12:13:03 PM,9
0,8,10,0,32257,125,0,12509,249,535,8/28/2025 12:13:04 PM,9
0,8,9,0,32258,125,0,14868,249,531,8/28/2025 12:13:04 PM,9
0,8,8,0,32257,125,0,14477,250,559,8/28/2025 12:13:04 PM,9
0,8,8,0,32258,124,0,18071,249,523,8/28/2025 12:13:04 PM,9
0,8,7,0,32257,124,0,14869,250,543,8/28/2025 12:13:04 PM,9
0,8,7,0,32258,124,0,15896,250,539,8/28/2025 12:13:04 PM,9
0,8,7,0,32257,122,0,19170,249,499,8/28/2025 12:13:05 PM,9
0,8,7,0,32256,120,0,19173,250,490,8/28/2025 12:13:05 PM,9
0,8,7,0,32256,120,0,18459,250,486,8/28/2025 12:13:05 PM,9
0,8,7,0,32256,120,0,16597,250,483,8/28/2025 12:13:05 PM,9
0,8,4,0,32256,120,0,18975,249,506,8/28/2025 12:13:05 PM,9
0,8,3,0,32256,120,0,20718,250,527,8/28/2025 12:13:06 PM,9
0,8,3,0,32257,120,0,21129,250,523,8/28/2025 12:13:06 PM,9
0,8,3,0,32257,120,0,20099,250,519,8/28/2025 12:13:06 PM,9
0,8,3,0,32256,120,0,20080,250,515,8/28/2025 12:13:06 PM,9
0,8,3,0,32256,118,0,22234,249,512,8/28/2025 12:13:06 PM,9
