THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,0,0,32257,110,0,2145,249,82,8/28/2025 12:10:30 PM,7
0,2,0,0,32256,110,0,2185,249,78,8/28/2025 12:10:31 PM,7
0,3,0,0,32256,110,0,2202,249,75,8/28/2025 12:10:31 PM,7
0,4,0,0,32256,110,0,2246,249,73,8/28/2025 12:10:31 PM,7
0,5,0,0,32258,110,0,2136,249,72,8/28/2025 12:10:31 PM,7
0,6,0,0,32256,110,0,3205,249,71,8/28/2025 12:10:31 PM,7
0,7,0,0,32256,110,0,3765,249,71,8/28/2025 12:10:32 PM,7
0,8,0,0,32256,110,0,7362,249,72,8/28/2025 12:10:32 PM,7
0,8,0,0,32256,108,0,16597,250,86,8/28/2025 12:10:32 PM,7
0,8,0,0,32257,106,0,20034,250,134,8/28/2025 12:10:32 PM,7
0,8,0,0,32258,104,0,19548,250,148,8/28/2025 12:10:33 PM,7
0,8,0,0,32258,103,0,21718,250,164,8/28/2025 12:10:33 PM,7
0,8,1,0,32257,103,0,12506,250,145,8/28/2025 12:10:33 PM,7
0,8,4,0,32257,103,0,11880,250,151,8/28/2025 12:10:33 PM,7
0,8,6,0,32256,103,0,12885,250,138,8/28/2025 12:10:33 PM,7
0,8,7,0,32256,103,0,10429,250,133,8/28/2025 12:10:34 PM,7
0,8,10,0,32257,103,0,11427,250,122,8/28/2025 12:10:34 PM,7
0,8,12,0,32258,103,0,15925,250,141,8/28/2025 12:10:34 PM,7
0,8,13,0,32257,103,0,16405,250,137,8/28/2025 12:10:34 PM,7
0,8,13,0,32257,102,0,18077,249,156,8/28/2025 12:10:34 PM,7
0,8,14,0,32256,102,0,17581,249,150,8/28/2025 12:10:35 PM,7
0,8,16,0,32257,102,0,20586,250,149,8/28/2025 12:10:35 PM,7
0,8,18,0,32257,102,0,21214,249,152,8/28/2025 12:10:35 PM,7
0,8,19,0,32258,102,0,18066,250,158,8/28/2025 12:10:35 PM,7
0,8,20,0,32258,102,0,16517,250,151,8/28/2025 12:10:35 PM,7
0,8,21,0,32257,102,0,16565,250,144,8/28/2025 12:10:36 PM,7
0,8,23,0,32257,102,0,17002,250,153,8/28/2025 12:10:36 PM,7
0,8,25,0,32257,102,0,18554,250,163,8/28/2025 12:10:36 PM,7
0,8,27,0,32257,102,0,18686,249,176,8/28/2025 12:10:36 PM,7
0,8,28,0,32258,102,0,18494,250,178,8/28/2025 12:10:36 PM,7
0,8,30,0,32257,102,0,18122,250,195,8/28/2025 12:10:37 PM,7
0,8,32,0,32257,102,0,16387,250,189,8/28/2025 12:10:37 PM,7
0,8,34,0,32256,102,0,15558,250,206,8/28/2025 12:10:37 PM,7
0,8,34,0,32257,102,0,14930,250,200,8/28/2025 12:10:37 PM,7
0,8,35,0,32257,102,0,14877,250,218,8/28/2025 12:10:38 PM,7
0,8,35,0,32257,102,0,12848,250,211,8/28/2025 12:10:38 PM,7
0,8,37,0,32257,102,0,11390,249,230,8/28/2025 12:10:38 PM,7
0,8,39,0,32257,102,0,9768,250,220,8/28/2025 12:10:38 PM,7
0,8,41,0,32256,102,0,7839,250,239,8/28/2025 12:10:38 PM,7
0,8,42,0,32258,102,0,6201,250,259,8/28/2025 12:10:39 PM,7
0,8,42,0,32257,102,0,5363,250,253,8/28/2025 12:10:39 PM,7
0,8,42,0,32258,102,0,5236,250,247,8/28/2025 12:10:39 PM,7
0,8,45,0,32257,102,0,5690,250,266,8/28/2025 12:10:39 PM,7
0,8,46,0,32258,102,0,8270,250,261,8/28/2025 12:10:39 PM,7
0,8,48,0,32257,102,0,8282,250,280,8/28/2025 12:10:40 PM,7
0,8,48,0,32257,102,0,4663,250,274,8/28/2025 12:10:40 PM,7
0,8,49,0,32258,102,0,2592,249,297,8/28/2025 12:10:40 PM,7
0,8,50,0,32256,102,0,2600,249,291,8/28/2025 12:10:40 PM,7
0,8,52,0,32257,102,0,1209,249,310,8/28/2025 12:10:40 PM,7
0,8,52,0,32259,102,0,65121,249,304,8/28/2025 12:10:41 PM,7
0,8,52,0,32258,102,0,64176,249,298,8/28/2025 12:10:41 PM,7
0,8,52,0,32257,102,0,63198,249,292,8/28/2025 12:10:41 PM,7
0,8,54,0,32258,102,0,62160,249,317,8/28/2025 12:10:41 PM,7
