THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,1,0,0,32258,111,0,63568,249,70,8/28/2025 12:13:30 PM,10
0,2,0,0,32256,111,0,63591,249,68,8/28/2025 12:13:30 PM,10
0,3,0,0,32257,111,0,63555,249,67,8/28/2025 12:13:30 PM,10
0,4,0,0,32257,111,0,63522,249,68,8/28/2025 12:13:30 PM,10
0,5,0,0,32258,111,0,63557,249,69,8/28/2025 12:13:31 PM,10
0,6,0,0,32257,111,0,64187,249,70,8/28/2025 12:13:31 PM,10
0,7,0,0,32257,110,0,64094,249,71,8/28/2025 12:13:31 PM,10
0,8,0,0,32256,110,0,12478,249,72,8/28/2025 12:13:31 PM,10
0,9,0,0,32257,109,0,15057,249,75,8/28/2025 12:13:32 PM,10
0,9,0,0,32257,108,0,17470,250,85,8/28/2025 12:13:32 PM,10
0,9,0,0,32257,107,0,18556,249,96,8/28/2025 12:13:32 PM,10
0,9,0,0,32258,106,0,18055,250,129,8/28/2025 12:13:32 PM,10
0,9,0,0,32258,106,0,19073,250,127,8/28/2025 12:13:32 PM,10
0,9,0,0,32256,106,0,20204,250,126,8/28/2025 12:13:33 PM,10
0,9,2,0,32257,106,0,22083,250,104,8/28/2025 12:13:33 PM,10
0,10,3,0,32256,106,0,23237,250,82,8/28/2025 12:13:33 PM,10
0,11,5,0,32256,105,0,20480,250,82,8/28/2025 12:13:33 PM,10
0,11,5,0,32256,103,0,21036,250,134,8/28/2025 12:13:33 PM,10
0,11,6,0,32256,103,0,15476,250,119,8/28/2025 12:13:34 PM,10
0,11,6,0,32256,102,0,15470,250,138,8/28/2025 12:13:34 PM,10
0,11,6,0,32256,102,0,16037,250,134,8/28/2025 12:13:34 PM,10
0,11,7,0,32257,102,0,16503,250,131,8/28/2025 12:13:34 PM,10
0,11,10,0,32257,102,0,16946,249,118,8/28/2025 12:13:34 PM,10
0,11,11,0,32256,102,0,16422,250,108,8/28/2025 12:13:35 PM,10
0,11,12,0,32256,102,0,15482,250,103,8/28/2025 12:13:35 PM,10
0,11,13,0,32256,102,0,15882,249,122,8/28/2025 12:13:35 PM,10
0,11,13,0,32256,102,0,15605,249,117,8/28/2025 12:13:35 PM,10
0,11,15,0,32257,102,0,16552,250,113,8/28/2025 12:13:35 PM,10
0,11,16,0,32256,102,0,18152,250,108,8/28/2025 12:13:36 PM,10
0,11,17,0,32257,102,0,17029,249,108,8/28/2025 12:13:36 PM,10
0,11,17,0,32256,102,0,15006,249,102,8/28/2025 12:13:36 PM,10
0,11,18,0,32256,102,0,14349,249,97,8/28/2025 12:13:36 PM,10
0,11,20,0,32256,102,0,14419,250,100,8/28/2025 12:13:36 PM,10
0,11,20,0,32257,102,0,14416,250,94,8/28/2025 12:13:37 PM,10
0,11,20,0,32258,102,0,14497,250,88,8/28/2025 12:13:37 PM,10
0,11,23,0,32257,102,0,14349,250,94,8/28/2025 12:13:37 PM,10
0,11,24,0,32256,102,0,15437,250,104,8/28/2025 12:13:37 PM,10
0,11,26,0,32256,102,0,18147,249,118,8/28/2025 12:13:37 PM,10
0,11,27,0,32257,102,0,19680,249,110,8/28/2025 12:13:38 PM,10
0,11,27,0,32257,102,0,20593,249,105,8/28/2025 12:13:38 PM,10
0,11,28,0,32257,102,0,16044,250,108,8/28/2025 12:13:38 PM,10
0,11,31,0,32257,102,0,17061,250,126,8/28/2025 12:13:38 PM,10
0,11,32,0,32257,102,0,17475,250,119,8/28/2025 12:13:38 PM,10
0,11,34,0,32257,102,0,16066,250,137,8/28/2025 12:13:39 PM,10
0,11,35,0,32258,102,0,15366,250,155,8/28/2025 12:13:39 PM,10
0,11,37,0,32256,102,0,14539,249,174,8/28/2025 12:13:39 PM,10
0,11,38,0,32256,102,0,16987,250,167,8/28/2025 12:13:39 PM,10
0,11,40,0,32257,102,0,19611,250,186,8/28/2025 12:13:39 PM,10
0,11,41,0,32257,102,0,20724,250,180,8/28/2025 12:13:40 PM,10
0,11,42,0,32257,102,0,18451,250,198,8/28/2025 12:13:40 PM,10
0,11,43,0,32257,101,0,18682,250,192,8/28/2025 12:13:40 PM,10
0,11,45,0,32257,101,0,20025,250,210,8/28/2025 12:13:40 PM,10
0,11,47,0,32256,101,0,19067,249,229,8/28/2025 12:13:40 PM,10
0,11,48,0,32256,101,0,18150,249,223,8/28/2025 12:13:41 PM,10
0,11,48,0,32258,101,0,17944,249,216,8/28/2025 12:13:41 PM,10
0,11,49,0,32257,101,0,18459,250,214,8/28/2025 12:13:41 PM,10
0,11,50,0,32257,101,0,16385,249,232,8/28/2025 12:13:41 PM,10
0,11,52,0,32258,101,0,12530,250,251,8/28/2025 12:13:41 PM,10
0,11,53,0,32257,101,0,8902,249,250,8/28/2025 12:13:42 PM,10
0,11,53,0,32257,101,0,7359,249,243,8/28/2025 12:13:42 PM,10
0,11,53,0,32256,101,0,1641,249,237,8/28/2025 12:13:42 PM,10
0,11,53,0,32258,101,0,64124,249,230,8/28/2025 12:13:42 PM,10
0,11,54,0,32256,101,0,63703,249,225,8/28/2025 12:13:43 PM,10
0,11,55,0,32257,101,0,63591,249,242,8/28/2025 12:13:43 PM,10
0,11,55,0,32257,101,0,63137,249,236,8/28/2025 12:13:43 PM,10
0,11,55,0,32256,101,0,61495,249,229,8/28/2025 12:13:43 PM,10
0,11,55,0,32258,101,0,57047,249,222,8/28/2025 12:13:43 PM,10
0,11,55,0,32258,101,0,53781,249,216,8/28/2025 12:13:44 PM,10
0,11,56,0,32257,101,0,49689,249,209,8/28/2025 12:13:44 PM,10
0,11,56,0,32256,102,0,48139,249,212,8/28/2025 12:13:44 PM,10
0,11,56,0,32256,102,0,46698,249,205,8/28/2025 12:13:44 PM,10
0,11,56,0,32256,103,0,46673,250,210,8/28/2025 12:13:44 PM,10
0,11,56,0,32256,103,0,45161,250,204,8/28/2025 12:13:45 PM,10
0,11,56,0,32258,103,0,44598,250,198,8/28/2025 12:13:45 PM,10
0,11,56,0,32256,103,0,44122,250,191,8/28/2025 12:13:45 PM,10
0,11,56,0,32257,103,0,44179,250,185,8/28/2025 12:13:45 PM,10
0,11,56,0,32256,103,0,44156,250,178,8/28/2025 12:13:45 PM,10
0,11,57,0,32256,103,0,42580,250,193,8/28/2025 12:13:46 PM,10
0,11,59,0,32257,103,0,41637,250,200,8/28/2025 12:13:46 PM,10
0,11,59,0,32258,104,0,40165,250,228,8/28/2025 12:13:46 PM,10
0,11,59,0,32257,104,0,39964,250,222,8/28/2025 12:13:46 PM,10
0,11,59,0,32256,105,0,38097,249,231,8/28/2025 12:13:46 PM,10
0,11,59,0,32256,107,0,38607,250,262,8/28/2025 12:13:47 PM,10
0,11,59,0,32256,108,0,46817,250,255,8/28/2025 12:13:47 PM,10
0,11,59,0,32257,109,0,46237,250,268,8/28/2025 12:13:47 PM,10
0,11,59,0,32257,110,0,45680,249,283,8/28/2025 12:13:47 PM,10
0,11,59,0,32256,110,0,46085,249,277,8/28/2025 12:13:47 PM,10
0,11,59,0,32257,110,0,45761,249,270,8/28/2025 12:13:48 PM,10
0,11,59,0,32256,111,0,42668,250,286,8/28/2025 12:13:48 PM,10
0,11,59,0,32258,111,0,42167,250,280,8/28/2025 12:13:48 PM,10
0,11,59,0,32257,111,0,41028,250,274,8/28/2025 12:13:48 PM,10
0,11,59,0,32257,111,0,38026,250,267,8/28/2025 12:13:49 PM,10
0,11,59,0,32256,114,0,37520,250,329,8/28/2025 12:13:49 PM,10
0,11,59,0,32256,115,0,42228,250,347,8/28/2025 12:13:49 PM,10
0,11,59,0,32256,115,0,48149,250,341,8/28/2025 12:13:49 PM,10
0,11,59,0,32257,115,0,47754,250,334,8/28/2025 12:13:49 PM,10
0,11,59,0,32257,116,0,45662,249,352,8/28/2025 12:13:50 PM,10
0,11,59,0,32257,116,0,45249,249,346,8/28/2025 12:13:50 PM,10
0,11,59,0,32259,116,0,47217,249,339,8/28/2025 12:13:50 PM,10
0,11,59,0,32256,117,0,46792,250,351,8/28/2025 12:13:50 PM,10
0,11,57,0,32257,117,0,46796,250,321,8/28/2025 12:13:50 PM,10
0,11,55,0,32258,117,0,46293,250,311,8/28/2025 12:13:51 PM,10
0,11,54,0,32256,117,0,44549,250,279,8/28/2025 12:13:51 PM,10
0,11,54,0,32257,117,0,42223,250,273,8/28/2025 12:13:51 PM,10
0,11,54,0,32256,118,0,41094,250,292,8/28/2025 12:13:51 PM,10
0,11,54,0,32257,118,0,39624,250,286,8/28/2025 12:13:51 PM,10
0,11,54,0,32258,118,0,41186,250,279,8/28/2025 12:13:52 PM,10
0,11,54,0,32256,119,0,40022,250,298,8/28/2025 12:13:52 PM,10
0,11,54,0,32257,119,0,38486,250,292,8/28/2025 12:13:52 PM,10
0,11,53,0,32257,120,0,37075,250,310,8/28/2025 12:13:52 PM,10
0,11,51,0,32256,122,0,36006,250,330,8/28/2025 12:13:52 PM,10
0,11,51,0,32256,122,0,45754,250,324,8/28/2025 12:13:53 PM,10
0,11,51,0,32257,122,0,48648,250,318,8/28/2025 12:13:53 PM,10
0,11,51,0,32256,122,0,47115,250,312,8/28/2025 12:13:53 PM,10
0,11,49,0,32257,123,0,45270,250,309,8/28/2025 12:13:53 PM,10
0,11,48,0,32256,123,0,45133,250,310,8/28/2025 12:13:53 PM,10
0,11,48,0,32256,123,0,46807,250,303,8/28/2025 12:13:54 PM,10
0,11,48,0,32258,123,0,46828,250,298,8/28/2025 12:13:54 PM,10
0,11,48,0,32258,123,0,46151,250,291,8/28/2025 12:13:54 PM,10
0,11,47,0,32257,123,0,45625,250,285,8/28/2025 12:13:54 PM,10
0,11,46,0,32258,124,0,43545,250,311,8/28/2025 12:13:54 PM,10
0,11,46,0,32257,124,0,46603,250,304,8/28/2025 12:13:55 PM,10
0,11,45,0,32256,124,0,46188,250,299,8/28/2025 12:13:55 PM,10
0,11,44,0,32257,124,0,44581,250,269,8/28/2025 12:13:55 PM,10
0,11,44,0,32257,124,0,44705,250,263,8/28/2025 12:13:55 PM,10
0,11,43,0,32257,124,0,43682,250,269,8/28/2025 12:13:55 PM,10
0,11,41,0,32257,125,0,43093,250,297,8/28/2025 12:13:56 PM,10
0,11,40,0,32256,125,0,41579,250,292,8/28/2025 12:13:56 PM,10
0,11,40,0,32256,125,0,44278,250,285,8/28/2025 12:13:56 PM,10
0,11,38,0,32257,125,0,42744,250,275,8/28/2025 12:13:56 PM,10
0,11,37,0,32258,125,0,43690,249,286,8/28/2025 12:13:56 PM,10
