THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,0,0,0,32258,109,0,60158,249,99,8/28/2025 12:15:33 PM,11
0,0,0,0,32258,109,0,60115,249,94,8/28/2025 12:15:34 PM,11
0,0,0,0,32258,109,0,59606,249,89,8/28/2025 12:15:34 PM,11
0,0,0,0,32256,109,0,60934,249,86,8/28/2025 12:15:34 PM,11
0,1,0,0,32256,109,0,63515,249,83,8/28/2025 12:15:34 PM,11
0,2,0,0,32256,109,0,64161,249,80,8/28/2025 12:15:34 PM,11
0,2,0,0,32256,108,0,9422,250,92,8/28/2025 12:15:35 PM,11
0,2,0,0,32258,106,0,18595,250,141,8/28/2025 12:15:35 PM,11
0,2,0,0,32256,106,0,19096,250,137,8/28/2025 12:15:35 PM,11
0,2,0,0,32258,106,0,20073,250,134,8/28/2025 12:15:35 PM,11
0,2,0,0,32256,106,0,20711,250,131,8/28/2025 12:15:35 PM,11
0,2,0,0,32256,106,0,21219,250,129,8/28/2025 12:15:36 PM,11
0,2,1,0,32256,105,0,22147,250,125,8/28/2025 12:15:36 PM,11
0,2,2,0,32257,105,0,21709,250,122,8/28/2025 12:15:36 PM,11
0,2,4,0,32257,105,0,19659,250,103,8/28/2025 12:15:36 PM,11
0,2,5,0,32256,105,0,19650,250,86,8/28/2025 12:15:36 PM,11
0,3,5,0,32257,105,0,23252,250,82,8/28/2025 12:15:37 PM,11
0,3,5,0,32256,103,0,25115,250,134,8/28/2025 12:15:37 PM,11
0,3,5,0,32256,102,0,18964,249,153,8/28/2025 12:15:37 PM,11
0,3,5,0,32256,102,0,17971,249,149,8/28/2025 12:15:37 PM,11
0,3,6,0,32257,102,0,18682,250,134,8/28/2025 12:15:37 PM,11
0,3,8,0,32256,102,0,16515,249,122,8/28/2025 12:15:38 PM,11
0,3,10,0,32258,102,0,15394,249,118,8/28/2025 12:15:38 PM,11
0,3,12,0,32257,102,0,13559,250,108,8/28/2025 12:15:38 PM,11
0,3,13,0,32257,102,0,16076,249,127,8/28/2025 12:15:38 PM,11
0,3,13,0,32256,102,0,18640,249,122,8/28/2025 12:15:38 PM,11
0,3,15,0,32256,101,0,19660,249,144,8/28/2025 12:15:39 PM,11
0,3,17,0,32258,101,0,18638,249,138,8/28/2025 12:15:39 PM,11
0,3,19,0,32256,101,0,18980,250,137,8/28/2025 12:15:39 PM,11
0,3,20,0,32257,101,0,17609,250,141,8/28/2025 12:15:39 PM,11
0,3,22,0,32256,101,0,15933,250,147,8/28/2025 12:15:39 PM,11
0,3,25,0,32257,101,0,10354,249,156,8/28/2025 12:15:40 PM,11
0,3,27,0,32257,101,0,10247,249,150,8/28/2025 12:15:40 PM,11
0,3,28,0,32256,101,0,9814,249,143,8/28/2025 12:15:40 PM,11
0,3,31,0,32258,101,0,9359,250,180,8/28/2025 12:15:40 PM,11
0,3,33,0,32256,101,0,9897,249,195,8/28/2025 12:15:41 PM,11
0,3,35,0,32257,101,0,10824,250,212,8/28/2025 12:15:41 PM,11
0,3,35,0,32257,101,0,11838,250,207,8/28/2025 12:15:41 PM,11
0,3,38,0,32256,101,0,11430,249,217,8/28/2025 12:15:41 PM,11
0,3,40,0,32256,101,0,13554,250,237,8/28/2025 12:15:41 PM,11
0,3,42,0,31999,101,0,13884,250,255,8/28/2025 12:15:42 PM,11
0,3,44,0,32257,101,0,13397,250,247,8/28/2025 12:15:42 PM,11
0,3,46,0,32256,101,0,14075,250,266,8/28/2025 12:15:42 PM,11
0,3,48,0,32256,101,0,13511,249,285,8/28/2025 12:15:42 PM,11
0,3,48,0,32257,101,0,12948,249,279,8/28/2025 12:15:42 PM,11
0,3,48,0,32256,101,0,12014,249,273,8/28/2025 12:15:43 PM,11
0,3,50,0,32256,101,0,10342,249,293,8/28/2025 12:15:43 PM,11
0,3,52,0,32257,101,0,7843,250,312,8/28/2025 12:15:43 PM,11
0,3,53,0,32257,101,0,6322,249,310,8/28/2025 12:15:43 PM,11
0,3,54,0,32256,101,0,3093,249,304,8/28/2025 12:15:43 PM,11
0,3,55,0,32256,101,0,1702,249,323,8/28/2025 12:15:44 PM,11
0,3,55,0,32256,101,0,64132,249,316,8/28/2025 12:15:44 PM,11
0,3,55,0,32257,101,0,62613,249,311,8/28/2025 12:15:44 PM,11
0,3,55,0,32257,102,0,57368,249,311,8/28/2025 12:15:44 PM,11
0,3,55,0,32257,103,0,49710,250,314,8/28/2025 12:15:44 PM,11
0,3,56,0,32257,103,0,46107,250,308,8/28/2025 12:15:45 PM,11
0,3,58,0,32257,103,0,44682,250,335,8/28/2025 12:15:45 PM,11
0,3,60,0,32257,104,0,43178,250,364,8/28/2025 12:15:45 PM,11
0,3,60,0,32257,104,0,41605,250,357,8/28/2025 12:15:45 PM,11
0,3,60,0,32256,104,0,38551,250,351,8/28/2025 12:15:45 PM,11
0,3,60,0,32257,106,0,36000,249,373,8/28/2025 12:15:46 PM,11
0,3,60,0,32256,109,0,41475,249,417,8/28/2025 12:15:46 PM,11
0,3,60,0,32256,110,0,44150,250,431,8/28/2025 12:15:46 PM,11
0,3,60,0,32256,110,0,45129,250,425,8/28/2025 12:15:46 PM,11
0,3,60,0,32257,111,0,42186,250,421,8/28/2025 12:15:46 PM,11
0,3,60,0,32256,111,0,42237,250,415,8/28/2025 12:15:47 PM,11
0,3,60,0,32256,111,0,40502,250,411,8/28/2025 12:15:47 PM,11
0,3,60,0,32256,112,0,36894,250,426,8/28/2025 12:15:47 PM,11
0,3,60,0,32258,114,0,36510,250,462,8/28/2025 12:15:47 PM,11
0,3,60,0,32256,115,0,42578,250,478,8/28/2025 12:15:47 PM,11
0,3,60,0,32257,117,0,46631,250,517,8/28/2025 12:15:48 PM,11
0,3,60,0,32258,118,0,46215,250,535,8/28/2025 12:15:48 PM,11
0,3,60,0,32258,118,0,44594,250,531,8/28/2025 12:15:48 PM,11
0,3,60,0,32257,118,0,42154,250,526,8/28/2025 12:15:48 PM,11
0,3,59,0,32259,119,0,39624,249,511,8/28/2025 12:15:48 PM,11
0,3,57,0,32257,120,0,39978,250,523,8/28/2025 12:15:49 PM,11
0,3,57,0,32256,122,0,41676,250,566,8/28/2025 12:15:49 PM,11
0,3,57,0,32257,122,0,47800,250,562,8/28/2025 12:15:49 PM,11
0,3,57,0,32257,122,0,45639,250,557,8/28/2025 12:15:49 PM,11
0,3,55,0,32256,123,0,43548,249,547,8/28/2025 12:15:49 PM,11
0,3,52,0,32256,123,0,45259,249,514,8/28/2025 12:15:50 PM,11
0,3,50,0,32257,123,0,45655,250,507,8/28/2025 12:15:50 PM,11
0,3,46,0,32256,123,0,44678,250,477,8/28/2025 12:15:50 PM,11
0,3,44,0,32258,123,0,45574,250,448,8/28/2025 12:15:50 PM,11
0,3,44,0,32257,123,0,45628,250,444,8/28/2025 12:15:51 PM,11
0,3,44,0,32258,124,0,45254,250,465,8/28/2025 12:15:51 PM,11
0,3,44,0,32256,125,0,44262,250,488,8/28/2025 12:15:51 PM,11
0,3,44,0,32258,125,0,44097,250,484,8/28/2025 12:15:51 PM,11
0,3,44,0,32256,125,0,43225,250,481,8/28/2025 12:15:51 PM,11
0,3,43,0,32257,125,0,42574,250,476,8/28/2025 12:15:52 PM,11
0,3,42,0,32257,125,0,42594,250,478,8/28/2025 12:15:52 PM,11
0,3,40,0,32257,125,0,41033,250,474,8/28/2025 12:15:52 PM,11
0,3,39,0,32256,125,0,40045,250,452,8/28/2025 12:15:52 PM,11
0,3,39,0,32258,125,0,39649,250,449,8/28/2025 12:15:52 PM,11
0,3,39,0,32257,125,0,39592,250,445,8/28/2025 12:15:53 PM,11
0,3,39,0,32256,126,0,38527,250,464,8/28/2025 12:15:53 PM,11
0,3,37,0,32256,126,0,37027,250,469,8/28/2025 12:15:53 PM,11
0,3,36,0,32256,126,0,41616,250,466,8/28/2025 12:15:53 PM,11
0,3,36,0,32257,126,0,43153,250,462,8/28/2025 12:15:53 PM,11
0,3,36,0,32256,127,0,41631,250,491,8/28/2025 12:15:54 PM,11
0,3,35,0,32257,127,0,42104,250,487,8/28/2025 12:15:54 PM,11
0,3,35,0,32256,127,0,42663,250,483,8/28/2025 12:15:54 PM,11
0,3,32,0,32256,127,0,41614,250,470,8/28/2025 12:15:54 PM,11
0,3,30,0,31999,127,0,43764,250,480,8/28/2025 12:15:54 PM,11
0,3,29,0,32256,127,0,48139,250,491,8/28/2025 12:15:55 PM,11
0,3,29,0,32257,127,0,50212,250,488,8/28/2025 12:15:55 PM,11
0,3,29,0,32256,127,0,50369,250,484,8/28/2025 12:15:55 PM,11
0,3,29,0,32257,127,0,49773,250,481,8/28/2025 12:15:55 PM,11
0,3,29,0,32257,127,0,49850,250,477,8/28/2025 12:15:55 PM,11
0,3,27,0,32258,127,0,48721,250,490,8/28/2025 12:15:56 PM,11
0,3,24,0,32256,127,0,48875,250,504,8/28/2025 12:15:56 PM,11
0,3,23,0,32256,127,0,53998,250,500,8/28/2025 12:15:56 PM,11
0,3,23,0,32256,127,0,55457,250,497,8/28/2025 12:15:56 PM,11
0,3,23,0,32256,127,0,55862,250,493,8/28/2025 12:15:57 PM,11
0,3,23,0,32258,127,0,55909,250,489,8/28/2025 12:15:57 PM,11
0,3,23,0,32256,127,0,56016,250,486,8/28/2025 12:15:57 PM,11
0,3,23,0,32257,127,0,56535,250,482,8/28/2025 12:15:57 PM,11
0,3,20,0,32256,127,0,57361,249,518,8/28/2025 12:15:57 PM,11
0,3,17,0,32256,127,0,59424,250,534,8/28/2025 12:15:58 PM,11
0,3,16,0,32256,127,0,62083,250,552,8/28/2025 12:15:58 PM,11
0,3,14,0,32256,127,0,64170,250,548,8/28/2025 12:15:58 PM,11
0,3,11,0,31999,127,0,64205,250,588,8/28/2025 12:15:58 PM,11
0,3,8,0,32256,127,0,65166,249,607,8/28/2025 12:15:58 PM,11
0,3,8,0,32256,127,0,2775,249,603,8/28/2025 12:15:59 PM,11
0,3,8,0,32256,126,0,6189,250,589,8/28/2025 12:15:59 PM,11
0,3,8,0,32256,126,0,9802,250,585,8/28/2025 12:15:59 PM,11
0,3,8,0,32256,125,0,12505,250,582,8/28/2025 12:15:59 PM,11
0,3,8,0,32257,124,0,14389,249,546,8/28/2025 12:15:59 PM,11
0,3,8,0,32257,124,0,14000,249,543,8/28/2025 12:16:00 PM,11
0,3,8,0,32257,123,0,15570,249,531,8/28/2025 12:16:00 PM,11
