THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
0,0,1,0,32257,111,0,48302,250,127,8/28/2025 12:00:25 PM,4
0,0,1,0,32258,111,0,42517,250,126,8/28/2025 12:00:25 PM,4
0,0,1,0,32258,111,0,49787,250,125,8/28/2025 12:00:25 PM,4
0,0,1,0,32257,111,0,44206,250,126,8/28/2025 12:00:26 PM,4
0,0,1,0,32257,111,0,42517,250,127,8/28/2025 12:00:26 PM,4
0,0,1,0,32258,111,0,45128,250,128,8/28/2025 12:00:26 PM,4
0,0,1,0,32259,111,0,46613,250,129,8/28/2025 12:00:26 PM,4
0,0,1,0,32258,112,0,50350,250,138,8/28/2025 12:00:26 PM,4
0,0,1,0,32258,112,0,45128,250,141,8/28/2025 12:00:27 PM,4
0,0,1,0,32257,118,0,3246,250,227,8/28/2025 12:00:27 PM,4
0,0,1,0,32256,125,0,39650,250,388,8/28/2025 12:00:27 PM,4
0,0,1,0,32257,130,0,38421,250,518,8/28/2025 12:00:27 PM,4
0,0,1,0,32258,130,0,32840,250,524,8/28/2025 12:00:28 PM,4
0,0,1,0,32258,130,0,29307,250,530,8/28/2025 12:00:28 PM,4
0,0,1,0,32256,130,0,45794,250,537,8/28/2025 12:00:28 PM,4
0,0,1,0,32257,130,0,31458,250,543,8/28/2025 12:00:28 PM,4
0,0,1,0,32258,130,0,48302,250,550,8/28/2025 12:00:29 PM,4
0,0,1,0,32257,129,0,23163,249,534,8/28/2025 12:00:29 PM,4
0,0,1,0,32256,125,0,19629,250,440,8/28/2025 12:00:29 PM,4
0,0,1,0,32257,122,0,49786,250,391,8/28/2025 12:00:29 PM,4
0,0,1,0,32257,121,0,41031,250,375,8/28/2025 12:00:29 PM,4
0,0,1,0,32258,119,0,36013,250,340,8/28/2025 12:00:30 PM,4
0,0,1,0,32258,117,0,47841,250,290,8/28/2025 12:00:30 PM,4
0,0,3,0,32256,115,0,36372,250,241,8/28/2025 12:00:30 PM,4
0,0,5,0,32257,114,0,48660,249,214,8/28/2025 12:00:30 PM,4
0,0,5,0,32258,114,0,64122,249,220,8/28/2025 12:00:30 PM,4
0,0,5,0,32256,113,0,45793,249,207,8/28/2025 12:00:31 PM,4
0,0,5,0,32257,111,0,41031,249,179,8/28/2025 12:00:31 PM,4
